Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,03 Oct 2017,0.15,0.15,0.15,0.15,10300
AAR.UN.TO,03 Oct 2017,6.49,6.51,6.45,6.45,248484
AAV.TO,03 Oct 2017,7.7,7.77,7.57,7.58,431664
ABK.A.TO,03 Oct 2017,70,70,70,70,0
ABK.PR.C.TO,03 Oct 2017,31.67,31.67,31.67,31.67,0
ABT.TO,03 Oct 2017,7.97,7.97,7.83,7.88,14250
ABX.TO,03 Oct 2017,20.15,20.47,20.14,20.35,2226391
AC.TO,03 Oct 2017,26.49,26.84,26.42,26.46,1867713
ACB.TO,03 Oct 2017,2.86,2.88,2.84,2.84,2045184
ACD.TO,03 Oct 2017,8.85,8.85,8.85,8.85,100
ACO.X.TO,03 Oct 2017,45.92,46.33,45.73,46,113121
ACO.Y.TO,03 Oct 2017,46,46,46,46,100
ACQ.TO,03 Oct 2017,23.93,23.97,23.49,23.55,84303
ACR.UN.TO,03 Oct 2017,12.15,12.2,12.15,12.15,49506
ACZ.UN.TO,03 Oct 2017,10.75,10.8,10.75,10.8,3100
AD.TO,03 Oct 2017,20.65,20.89,20.59,20.59,78998
ADC.UN.TO,03 Oct 2017,6.5,6.5,6.5,6.5,2000
ADN.TO,03 Oct 2017,19.22,19.22,19.05,19.2,2856
ADW.A.TO,03 Oct 2017,12.08,12.08,11.89,11.99,24275
ADW.B.TO,03 Oct 2017,12.6,12.94,12.6,12.94,1086
AEF.TO,03 Oct 2017,5.79,5.9,5.75,5.8,6100
AEF.WT.TO,03 Oct 2017,0.44,0.52,0.44,0.5,18800
AEM.TO,03 Oct 2017,56.51,56.97,56.21,56.35,495360
AEZS.TO,03 Oct 2017,2.57,2.59,2.54,2.58,10089
AF.TO,03 Oct 2017,9.76,9.76,9.75,9.75,4200
AFN.TO,03 Oct 2017,52.9,53.42,52.11,52.28,30572
AFN.DB.A.TO,03 Oct 2017,102.51,102.51,102.5,102.5,50000
AFN.DB.B.TO,03 Oct 2017,102.51,102.51,101.99,102,16000
AFN.DB.C.TO,03 Oct 2017,106.5,106.5,106.5,106.5,0
AFN.DB.D.TO,03 Oct 2017,105,105,105,105,0
AGF.B.TO,03 Oct 2017,8,8.1,7.99,8.05,271562
AGI.TO,03 Oct 2017,8.37,8.58,8.33,8.54,507600
AGI.WT.TO,03 Oct 2017,0.06,0.06,0.06,0.06,9000
AGI.WT.A.TO,03 Oct 2017,1.35,1.45,1.35,1.41,6380
AGT.TO,03 Oct 2017,24.88,24.92,24.6,24.67,31249
AGU.TO,03 Oct 2017,134.21,134.34,133.17,133.54,214461
AHY.UN.TO,03 Oct 2017,7.86,7.87,7.75,7.75,7700
AI.TO,03 Oct 2017,12.05,12.08,12.01,12.07,19034
AI.DB.TO,03 Oct 2017,101,101,101,101,36000
AI.DB.A.TO,03 Oct 2017,101.8,101.8,101.8,101.8,15000
AI.DB.B.TO,03 Oct 2017,101.5,101.5,101.5,101.5,11000
AI.DB.C.TO,03 Oct 2017,100,100,100,100,19000
AIF.TO,03 Oct 2017,32.06,32.36,31.84,32,67977
AIM.TO,03 Oct 2017,2.51,2.53,2.48,2.5,294207
AIM.PR.A.TO,03 Oct 2017,11.25,11.45,11.25,11.45,3100
AIM.PR.B.TO,03 Oct 2017,11.8,11.8,11.8,11.8,0
AIM.PR.C.TO,03 Oct 2017,11.83,12,11.83,11.85,3400
AJX.TO,03 Oct 2017,0.5,0.5,0.49,0.49,51500
AKG.TO,03 Oct 2017,1.2,1.23,1.17,1.2,372675
AKT.A.TO,03 Oct 2017,7,7,6.91,6.94,3500
AKT.B.TO,03 Oct 2017,7.42,7.42,7.42,7.42,0
ALA.TO,03 Oct 2017,28.6,28.7,28.47,28.59,575027
ALA.PR.A.TO,03 Oct 2017,20.99,21,20.9,20.97,160700
ALA.PR.B.TO,03 Oct 2017,20.84,20.85,20.84,20.85,300
ALA.PR.E.TO,03 Oct 2017,24.68,24.75,24.66,24.67,22800
ALA.PR.G.TO,03 Oct 2017,23.91,23.95,23.9,23.9,1300
ALA.PR.I.TO,03 Oct 2017,25.75,25.75,25.56,25.67,1400
ALA.PR.K.TO,03 Oct 2017,25.6,25.65,25.5,25.62,7286
ALA.PR.U.TO,03 Oct 2017,25.13,25.13,25.13,25.13,1000
ALA.R.TO,03 Oct 2017,29,29.1,28.9,29.04,81696
ALB.TO,03 Oct 2017,26,26,26,26,130
ALB.PR.C.TO,03 Oct 2017,26.01,26.01,26.01,26.01,0
ALC.TO,03 Oct 2017,11.86,12,11.86,11.98,800
ALC.DB.A.TO,03 Oct 2017,104.6,104.6,104.6,104.6,0
ALO.TO,03 Oct 2017,5.56,5.56,5.37,5.38,100954
ALO.WT.TO,03 Oct 2017,0.08,0.08,0.08,0.08,0
ALO.WT.A.TO,03 Oct 2017,0.34,0.34,0.34,0.34,1000
ALS.TO,03 Oct 2017,11.84,12.31,11.84,12.3,43509
AMI.TO,03 Oct 2017,1.26,1.27,1.25,1.25,1448103
