Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,17 Feb 2017,0.15,0.15,0.15,0.15,0
AAR.UN.TO,17 Feb 2017,5.9,5.94,5.86,5.92,401962
AAV.TO,17 Feb 2017,8.63,8.63,8.41,8.42,193756
ABK.A.TO,17 Feb 2017,73,73,73,73,0
ABK.PR.C.TO,17 Feb 2017,32.02,32.02,32.02,32.02,1184
ABT.TO,17 Feb 2017,7.14,7.17,7.11,7.17,66167
ABX.TO,17 Feb 2017,26.78,27.19,26.41,26.41,3780232
AC.TO,17 Feb 2017,13.95,13.95,13.15,13.18,5308971
ACD.TO,17 Feb 2017,9,9,8.91,8.91,1800
ACO.X.TO,17 Feb 2017,45.46,45.83,45.42,45.73,64029
ACO.Y.TO,17 Feb 2017,45.5,45.5,45.5,45.5,0
ACQ.TO,17 Feb 2017,25.01,25.03,24.75,24.94,124966
ACR.UN.TO,17 Feb 2017,11.43,11.44,11.39,11.44,64360
ACZ.UN.TO,17 Feb 2017,11.05,11.05,11.05,11.05,456
AD.TO,17 Feb 2017,23.4,23.45,23.3,23.36,39670
ADC.UN.TO,17 Feb 2017,6.94,6.95,6.94,6.95,3500
ADN.TO,17 Feb 2017,18.03,18.03,17.7,17.74,31863
ADW.A.TO,17 Feb 2017,10.82,11,10.82,10.9,11588
ADW.B.TO,17 Feb 2017,11,11,10.75,11,1019
AEF.TO,17 Feb 2017,10.23,10.25,10.23,10.25,14285
AEF.WT.TO,17 Feb 2017,1.42,1.42,1.28,1.28,5100
AEM.TO,17 Feb 2017,61.77,62.45,61.03,61.32,662237
AF.TO,17 Feb 2017,10.71,10.76,10.71,10.71,4000
AFN.TO,17 Feb 2017,54.05,54.05,51.97,52.86,83054
AFN.DB.A.TO,17 Feb 2017,107,107,107,107,15000
AFN.DB.B.TO,17 Feb 2017,103.75,103.75,103.75,103.75,20000
AFN.DB.C.TO,17 Feb 2017,109,109,108.5,108.5,98000
AGF.B.TO,17 Feb 2017,6.28,6.34,6.27,6.3,62529
AGI.TO,17 Feb 2017,11.25,11.4,10.8,10.89,836620
AGI.WT.TO,17 Feb 2017,0.43,0.43,0.42,0.42,2280
AGI.WT.A.TO,17 Feb 2017,3.5,3.5,3.5,3.5,143
AGT.TO,17 Feb 2017,34.13,34.15,33.35,33.57,138695
AGU.TO,17 Feb 2017,135.43,136.09,133.65,135.64,337733
AHY.UN.TO,17 Feb 2017,7.47,7.47,7.47,7.47,1500
AI.TO,17 Feb 2017,11.92,11.95,11.8,11.93,34226
AI.DB.TO,17 Feb 2017,101,101,101,101,0
AI.DB.A.TO,17 Feb 2017,102.5,102.5,102.5,102.5,20000
AI.DB.B.TO,17 Feb 2017,101,101,100,100,24000
AIF.TO,17 Feb 2017,33.31,33.36,32.75,33,49750
AIM.TO,17 Feb 2017,9.38,9.38,8.8,9.13,378457
AIM.PR.A.TO,17 Feb 2017,14.43,14.45,14.43,14.45,4900
AIM.PR.B.TO,17 Feb 2017,13.31,13.48,13.31,13.48,500
AIM.PR.C.TO,17 Feb 2017,17.27,17.52,17.25,17.35,3709
AJX.TO,17 Feb 2017,0.55,0.55,0.54,0.55,132200
AKG.TO,17 Feb 2017,3.97,4.02,3.91,3.94,745639
AKT.A.TO,17 Feb 2017,9.36,9.68,8.88,9.68,2500
AKT.B.TO,17 Feb 2017,9.81,9.81,9.8,9.8,400
ALA.TO,17 Feb 2017,31.21,31.41,31.08,31.35,453427
ALA.PR.A.TO,17 Feb 2017,19,19,18.88,18.88,2471
ALA.PR.B.TO,17 Feb 2017,18.15,18.15,18.15,18.15,141
ALA.PR.E.TO,17 Feb 2017,24.08,24.08,23.97,23.97,8838
ALA.PR.G.TO,17 Feb 2017,22.81,22.83,22.7,22.71,5204
ALA.PR.I.TO,17 Feb 2017,25.8,25.87,25.75,25.82,4384
ALA.PR.U.TO,17 Feb 2017,24.2,24.35,24.2,24.35,2900
ALA.R.TO,17 Feb 2017,30.2,30.3,30.05,30.25,388288
ALB.TO,17 Feb 2017,25.5,25.5,25.5,25.5,0
ALB.PR.C.TO,17 Feb 2017,26.07,26.07,26.07,26.07,0
ALC.TO,17 Feb 2017,13.02,13.02,12.43,12.63,7809
ALS.TO,17 Feb 2017,12.15,12.15,11.72,11.89,52023
AMI.TO,17 Feb 2017,1.16,1.17,1.15,1.15,76427
AMM.TO,17 Feb 2017,1.62,1.62,1.58,1.58,14900
ANX.TO,17 Feb 2017,0.08,0.08,0.07,0.08,60000
AOG.UN.TO,17 Feb 2017,3,3,3,3,0
AOI.TO,17 Feb 2017,2.5,2.51,2.48,2.49,54503
AP.UN.TO,17 Feb 2017,35.4,35.64,35.13,35.58,76634
APR.UN.TO,17 Feb 2017,10.84,10.84,10.8,10.8,125534
APS.TO,17 Feb 2017,1.47,1.51,1.47,1.51,49726
AQA.TO,17 Feb 2017,0.25,0.27,0.25,0.26,55250
AQN.TO,17 Feb 2017,11.85,11.85,11.8,11.8,365826
AQN.PR.A.TO,17 Feb 2017,21.71,21.74,21.6,21.74,930
AQN.PR.D.TO,17 Feb 2017,24.07,24.07,23.89,23.89,805
AR.TO,17 Feb 2017,2.75,2.75,2.64,2.64,455852
ARE.TO,17 Feb 2017,16.71,16.83,16.64,16.77,114395
ARE.DB.B.TO,17 Feb 2017,105.5,105.5,105.5,105.5,66000
ARG.TO,17 Feb 2017,0.48,0.5,0.48,0.5,155881
ARX.TO,17 Feb 2017,21.26,21.59,21.15,21.53,715132
ARZ.TO,17 Feb 2017,6.06,6.06,5.79,5.88,7450
ASO.TO,17 Feb 2017,0.05,0.05,0.04,0.05,785124
ASP.TO,17 Feb 2017,0.13,0.14,0.13,0.13,144215
ASR.TO,17 Feb 2017,3.07,3.07,3,3,705707
ATA.TO,17 Feb 2017,13.72,13.88,13.63,13.66,134877
ATD.A.TO,17 Feb 2017,65.89,65.89,65.4,65.4,1995
ATD.B.TO,17 Feb 2017,61.93,62.06,61.32,61.39,564631
ATH.TO,17 Feb 2017,1.82,1.86,1.81,1.85,919091
ATL.TO,17 Feb 2017,0.07,0.07,0.07,0.07,0
ATP.TO,17 Feb 2017,3.06,3.06,3.03,3.05,18425
ATP.DB.D.TO,17 Feb 2017,100.1,100.5,100.1,100.5,41000
ATP.DB.U.TO,17 Feb 2017,99.9,99.9,99.9,99.9,6000
ATZ.TO,17 Feb 2017,16.54,16.66,16.38,16.59,242584
AUG.TO,17 Feb 2017,3.5,3.53,3.47,3.53,78535
AUI.UN.TO,17 Feb 2017,11.03,11.03,11.03,11.03,600
AUMN.TO,17 Feb 2017,0.91,0.94,0.89,0.89,47719
AUP.TO,17 Feb 2017,4.91,4.98,4.75,4.79,81934
AV.UN.TO,17 Feb 2017,10.49,10.49,10.49,10.49,325
AVL.TO,17 Feb 2017,0.19,0.19,0.19,0.19,455787
AVO.TO,17 Feb 2017,15.5,15.56,15.41,15.46,76891
AVP.TO,17 Feb 2017,0.08,0.08,0.08,0.08,26000
AW.UN.TO,17 Feb 2017,40.99,41.11,39.95,40.09,43326
AX.PR.A.TO,17 Feb 2017,21.6,21.6,21.45,21.47,3847
AX.PR.E.TO,17 Feb 2017,18.9,18.92,18.85,18.85,2100
AX.PR.G.TO,17 Feb 2017,18.9,18.9,18.73,18.74,1600
AX.PR.U.TO,17 Feb 2017,23.52,23.75,23.52,23.75,465
AX.UN.TO,17 Feb 2017,12.6,12.79,12.56,12.79,319803
AXR.TO,17 Feb 2017,2.51,2.54,2.46,2.46,61429
AXY.TO,17 Feb 2017,5.38,5.43,5.15,5.27,89147
AYM.TO,17 Feb 2017,2.26,2.26,2.25,2.25,2666
AZ.TO,17 Feb 2017,2.95,3.03,2.95,3.02,410612
