Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,21 Jul 2017,0.14,0.14,0.13,0.13,41000
AAR.UN.TO,21 Jul 2017,6.69,6.7,6.64,6.7,897525
AAV.TO,21 Jul 2017,8.75,8.76,8.59,8.74,383955
ABK.A.TO,21 Jul 2017,68,68,68,68,0
ABK.PR.C.TO,21 Jul 2017,31.78,31.78,31.78,31.78,0
ABT.TO,21 Jul 2017,8.01,8.01,7.91,7.91,15875
ABX.TO,21 Jul 2017,20.64,20.68,20.19,20.29,1910740
AC.TO,21 Jul 2017,19.76,19.86,19.04,19.06,1201980
ACD.TO,21 Jul 2017,8.95,9.04,8.95,9.04,1300
ACO.X.TO,21 Jul 2017,50.44,50.79,50.37,50.72,74336
ACO.Y.TO,21 Jul 2017,50.55,50.55,50.55,50.55,0
ACQ.TO,21 Jul 2017,18.71,19.04,18.47,18.87,49538
ACR.UN.TO,21 Jul 2017,10.92,11.07,10.89,10.89,14441
ACZ.UN.TO,21 Jul 2017,11,11,10.94,10.94,5005
AD.TO,21 Jul 2017,22.21,22.37,21.73,21.88,87128
ADC.UN.TO,21 Jul 2017,6.68,6.68,6.68,6.68,0
ADN.TO,21 Jul 2017,18.82,18.89,18.57,18.89,9909
ADW.A.TO,21 Jul 2017,11.08,11.12,11.01,11.01,1679
ADW.B.TO,21 Jul 2017,11.85,11.85,11.85,11.85,0
AEF.TO,21 Jul 2017,7.44,7.44,7.44,7.44,1100
AEF.WT.TO,21 Jul 2017,0.93,0.93,0.93,0.93,0
AEM.TO,21 Jul 2017,57.68,57.92,57.25,57.69,722353
AEZS.TO,21 Jul 2017,3.99,4.01,3.31,3.57,890543
AF.TO,21 Jul 2017,10.5,10.5,10.44,10.44,14419
AFN.TO,21 Jul 2017,55.01,55.91,55.01,55.81,22866
AFN.DB.A.TO,21 Jul 2017,106.81,106.81,106.8,106.8,12000
AFN.DB.B.TO,21 Jul 2017,104.53,104.53,104.53,104.53,0
AFN.DB.C.TO,21 Jul 2017,108.07,108.07,108.07,108.07,1000
AFN.DB.D.TO,21 Jul 2017,102.5,102.5,102.5,102.5,10000
AGF.B.TO,21 Jul 2017,7.25,7.33,7.2,7.28,151028
AGI.TO,21 Jul 2017,8.65,8.85,8.59,8.79,397198
AGI.WT.TO,21 Jul 2017,0.15,0.15,0.15,0.15,0
AGI.WT.A.TO,21 Jul 2017,1.84,1.84,1.84,1.84,3100
AGT.TO,21 Jul 2017,25.61,26.06,25.52,26,68541
AGU.TO,21 Jul 2017,125.35,125.68,124.14,125.42,198900
AHY.UN.TO,21 Jul 2017,7.7,7.7,7.7,7.7,5676
AI.TO,21 Jul 2017,12.21,12.31,12.1,12.1,30655
AI.DB.TO,21 Jul 2017,100.76,100.76,100.76,100.76,0
AI.DB.A.TO,21 Jul 2017,101.35,101.35,101.35,101.35,0
AI.DB.B.TO,21 Jul 2017,101.51,101.51,101.5,101.5,7000
AI.DB.C.TO,21 Jul 2017,99,99,99,99,0
AIF.TO,21 Jul 2017,26.92,27.31,26.82,26.84,54275
AIM.TO,21 Jul 2017,1.69,1.7,1.66,1.68,390591
AIM.PR.A.TO,21 Jul 2017,8.27,8.3,8.26,8.27,6400
AIM.PR.B.TO,21 Jul 2017,8.65,8.65,8.65,8.65,0
AIM.PR.C.TO,21 Jul 2017,8.89,8.99,8.75,8.92,12275
AJX.TO,21 Jul 2017,0.56,0.56,0.56,0.56,8300
AKG.TO,21 Jul 2017,1.95,1.95,1.85,1.88,1849766
AKT.A.TO,21 Jul 2017,7.25,7.35,7.25,7.35,2150
ALA.TO,21 Jul 2017,29.49,29.49,29.17,29.27,485952
ALA.PR.A.TO,21 Jul 2017,20.81,20.82,20.76,20.76,14851
ALA.PR.B.TO,21 Jul 2017,20.8,20.8,20.74,20.74,1539
ALA.PR.E.TO,21 Jul 2017,24.3,24.3,24.18,24.19,3800
ALA.PR.G.TO,21 Jul 2017,23.56,23.56,23.44,23.53,3500
ALA.PR.I.TO,21 Jul 2017,26.14,26.14,26,26,1382
ALA.PR.K.TO,21 Jul 2017,25.64,25.66,25.6,25.6,1324
ALA.PR.U.TO,21 Jul 2017,25.03,25.13,25.03,25.11,1300
ALA.R.TO,21 Jul 2017,29.39,29.46,29.1,29.17,109371
ALB.TO,21 Jul 2017,23.75,23.75,23.75,23.75,0
ALB.PR.C.TO,21 Jul 2017,27,27,27,27,1544
ALC.TO,21 Jul 2017,12.31,12.4,12.3,12.3,7652
ALC.DB.A.TO,21 Jul 2017,103,103,103,103,54000
