Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,26 Jul 2017,0.14,0.14,0.13,0.13,5000
AAR.UN.TO,26 Jul 2017,6.4,6.45,6.4,6.43,3020192
AAV.TO,26 Jul 2017,8.82,9.02,8.77,8.82,328762
ABK.A.TO,26 Jul 2017,68,68,68,68,0
ABK.PR.C.TO,26 Jul 2017,31.78,31.78,31.78,31.78,0
ABT.TO,26 Jul 2017,7.97,7.99,7.92,7.98,8094
ABX.TO,26 Jul 2017,19.91,20.35,19.81,20.18,2378303
AC.TO,26 Jul 2017,19.34,19.38,18.93,18.97,774653
ACD.TO,26 Jul 2017,9,9,8.81,8.81,2310
ACO.X.TO,26 Jul 2017,50.37,50.57,50.12,50.3,93809
ACO.Y.TO,26 Jul 2017,49.51,50.2,49.51,50.2,900
ACQ.TO,26 Jul 2017,19.25,19.88,19.21,19.84,110579
ACR.UN.TO,26 Jul 2017,10.76,10.82,10.75,10.76,9554
ACZ.UN.TO,26 Jul 2017,10.86,10.86,10.86,10.86,0
AD.TO,26 Jul 2017,21.98,22.3,21.8,22,125148
ADC.UN.TO,26 Jul 2017,6.67,6.67,6.67,6.67,0
ADN.TO,26 Jul 2017,18.85,19,18.75,18.96,4956
ADW.A.TO,26 Jul 2017,10.99,11.01,10.9,10.91,3550
ADW.B.TO,26 Jul 2017,11.16,11.16,11.16,11.16,600
AEF.TO,26 Jul 2017,6.56,7.01,6.56,6.76,18991
AEF.WT.TO,26 Jul 2017,0.7,0.7,0.65,0.7,41000
AEM.TO,26 Jul 2017,56.7,59.49,56.36,59.02,701065
AEZS.TO,26 Jul 2017,2.87,2.87,2.58,2.74,247273
AF.TO,26 Jul 2017,10.5,10.5,10.5,10.5,0
AFN.TO,26 Jul 2017,55.61,56.58,55.61,56.29,19180
AFN.DB.A.TO,26 Jul 2017,107.99,108,107.99,108,6000
AFN.DB.B.TO,26 Jul 2017,104,104,104,104,15000
AFN.DB.C.TO,26 Jul 2017,109.02,109.02,109.02,109.02,25000
AFN.DB.D.TO,26 Jul 2017,102.5,102.5,102.49,102.5,10000
AGF.B.TO,26 Jul 2017,7.37,7.39,7.23,7.26,161105
AGI.TO,26 Jul 2017,8.45,8.84,8.42,8.82,783082
AGI.WT.TO,26 Jul 2017,0.15,0.15,0.15,0.15,0
AGI.WT.A.TO,26 Jul 2017,1.69,1.86,1.69,1.86,7004
AGT.TO,26 Jul 2017,27.46,27.51,25.78,25.86,176688
AGU.TO,26 Jul 2017,125.47,125.57,122.94,123.1,252695
AHY.UN.TO,26 Jul 2017,7.73,7.73,7.73,7.73,130
AI.TO,26 Jul 2017,12.11,12.16,12,12.11,15138
AI.DB.TO,26 Jul 2017,102,102,102,102,22000
AI.DB.A.TO,26 Jul 2017,101.66,101.8,101.65,101.8,20999
AI.DB.B.TO,26 Jul 2017,101.5,101.5,101.5,101.5,0
AI.DB.C.TO,26 Jul 2017,99.49,99.5,99.49,99.5,61000
AIF.TO,26 Jul 2017,26.83,26.88,26.27,26.36,45781
AIM.TO,26 Jul 2017,1.58,1.6,1.54,1.58,835275
