Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,19 Oct 2017,0.17,0.17,0.16,0.16,344970
AAR.UN.TO,19 Oct 2017,6.45,6.52,6.41,6.52,1356992
AAV.TO,19 Oct 2017,6.74,6.9,6.71,6.88,652102
ABK.A.TO,19 Oct 2017,71.7,71.7,71.7,71.7,0
ABK.PR.C.TO,19 Oct 2017,31.69,31.69,31.69,31.69,0
ABT.TO,19 Oct 2017,8.11,8.65,8.09,8.45,128529
ABX.TO,19 Oct 2017,20.33,20.34,20.06,20.11,1563870
AC.TO,19 Oct 2017,26.43,27.21,25.89,26.72,1680347
ACB.TO,19 Oct 2017,2.83,2.85,2.71,2.73,2580692
ACD.TO,19 Oct 2017,8.95,8.95,8.73,8.9,5100
ACO.X.TO,19 Oct 2017,46.61,46.87,46.59,46.79,116538
ACO.Y.TO,19 Oct 2017,47,47,47,47,0
ACQ.TO,19 Oct 2017,24.25,24.25,23.8,23.91,43985
ACR.UN.TO,19 Oct 2017,12.01,12.02,11.88,11.97,26323
ACZ.UN.TO,19 Oct 2017,10.92,10.92,10.92,10.92,2000
AD.TO,19 Oct 2017,20.71,20.8,20.61,20.78,53150
ADC.UN.TO,19 Oct 2017,6.55,6.55,6.55,6.55,0
ADN.TO,19 Oct 2017,19.63,19.71,19.45,19.45,6434
ADW.A.TO,19 Oct 2017,12.25,12.3,11.88,12.3,22994
ADW.B.TO,19 Oct 2017,12.95,12.95,12.8,12.8,2100
AEF.TO,19 Oct 2017,5.79,5.8,5.5,5.55,3200
AEF.WT.TO,19 Oct 2017,0.5,0.5,0.5,0.5,0
AEM.TO,19 Oct 2017,56.04,56.3,55.59,55.75,559681
AEZS.TO,19 Oct 2017,2.46,2.56,2.4,2.52,18757
AF.TO,19 Oct 2017,9.26,10,9.25,9.25,16600
AFN.TO,19 Oct 2017,51.43,51.43,50.67,50.93,41381
AFN.DB.A.TO,19 Oct 2017,101.47,101.49,101.4,101.4,80000
AFN.DB.B.TO,19 Oct 2017,101.21,101.21,101.21,101.21,25000
AFN.DB.C.TO,19 Oct 2017,105.52,105.52,105.01,105.5,28000
AFN.DB.D.TO,19 Oct 2017,104.5,105.84,104.5,105.84,91000
AGF.B.TO,19 Oct 2017,8.02,8.08,7.96,8.02,107298
AGI.TO,19 Oct 2017,8.92,9.01,8.87,8.95,823559
AGI.WT.TO,19 Oct 2017,0.05,0.05,0.05,0.05,0
AGI.WT.A.TO,19 Oct 2017,1.49,1.49,1.49,1.49,114
AGT.TO,19 Oct 2017,20.79,20.99,20.55,20.87,67450
AGU.TO,19 Oct 2017,134.01,134.97,133.74,134.55,114046
AHY.UN.TO,19 Oct 2017,7.72,7.72,7.72,7.72,1000
AI.TO,19 Oct 2017,12.15,12.25,12.06,12.23,20269
AI.DB.TO,19 Oct 2017,101,101,101,101,0
AI.DB.A.TO,19 Oct 2017,102.5,102.5,102.5,102.5,0
AI.DB.B.TO,19 Oct 2017,101.5,101.5,101.5,101.5,10000
AI.DB.C.TO,19 Oct 2017,100,100,99.95,99.95,19000
AIF.TO,19 Oct 2017,34.14,34.44,34,34.26,130867
AIM.TO,19 Oct 2017,2.41,2.45,2.41,2.44,149872
AIM.PR.A.TO,19 Oct 2017,11.22,11.33,11.22,11.33,2410
AIM.PR.B.TO,19 Oct 2017,11.75,12,11.5,11.97,12316
AIM.PR.C.TO,19 Oct 2017,11.85,12.06,11.83,12.06,9209
AJX.TO,19 Oct 2017,0.45,0.48,0.45,0.48,13539
AKG.TO,19 Oct 2017,1.2,1.25,1.2,1.23,604585
AKT.A.TO,19 Oct 2017,7.23,7.23,7.23,7.23,0
AKT.B.TO,19 Oct 2017,7.18,7.18,7.18,7.18,0
ALA.TO,19 Oct 2017,28.34,29.63,28.33,29.54,1829122
ALA.PR.A.TO,19 Oct 2017,20.9,20.9,20.69,20.8,7300
ALA.PR.B.TO,19 Oct 2017,20.62,20.62,20.6,20.6,200
ALA.PR.E.TO,19 Oct 2017,24.66,24.73,24.6,24.73,2763
ALA.PR.G.TO,19 Oct 2017,23.99,23.99,23.93,23.93,819
ALA.PR.I.TO,19 Oct 2017,25.86,25.86,25.8,25.8,600
ALA.PR.K.TO,19 Oct 2017,25.49,25.5,25.35,25.47,11419
ALA.PR.U.TO,19 Oct 2017,25.2,25.26,25.2,25.24,4300
ALA.R.TO,19 Oct 2017,28.5,29.65,28.5,29.49,222806
ALB.TO,19 Oct 2017,26.98,26.98,26.98,26.98,0
ALB.PR.C.TO,19 Oct 2017,26.22,26.22,26.22,26.22,0
ALC.TO,19 Oct 2017,12.05,12.2,11.95,12,4950
ALC.DB.A.TO,19 Oct 2017,104,104.5,104,104.5,35000
ALO.TO,19 Oct 2017,5.19,5.34,5.19,5.25,145910
ALO.WT.TO,19 Oct 2017,0.07,0.07,0.07,0.07,5000
ALO.WT.A.TO,19 Oct 2017,0.28,0.28,0.26,0.26,13950
ALS.TO,19 Oct 2017,12.39,12.41,12.08,12.3,45894
AMI.TO,19 Oct 2017,1.35,1.38,1.34,1.38,18012
AMM.TO,19 Oct 2017,1.42,1.44,1.4,1.42,20800
ANX.TO,19 Oct 2017,0.07,0.07,0.07,0.07,4000
AOG.UN.TO,19 Oct 2017,2.39,2.4,2.39,2.4,5659
AOI.TO,19 Oct 2017,1.56,1.57,1.53,1.55,70835
AP.UN.TO,19 Oct 2017,41,41.24,40.97,41.01,113461
APH.TO,19 Oct 2017,6.73,6.8,6.31,6.5,2884501
APR.UN.TO,19 Oct 2017,11.12,11.12,11.05,11.05,23166
APS.TO,19 Oct 2017,1.65,1.68,1.65,1.65,8900
APY.TO,19 Oct 2017,1.5,1.5,1.5,1.5,1000
AQA.TO,19 Oct 2017,0.26,0.26,0.25,0.25,201450
