Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,05 Jul 2017,0.14,0.14,0.14,0.14,70000
AAR.UN.TO,05 Jul 2017,6.85,6.88,6.75,6.8,823621
AAV.TO,05 Jul 2017,8.69,8.76,8.55,8.65,698143
ABK.A.TO,05 Jul 2017,68.5,68.5,68.5,68.5,419
ABK.PR.C.TO,05 Jul 2017,32.08,32.08,32.08,32.08,0
ABT.TO,05 Jul 2017,7.56,7.72,7.56,7.72,30432
ABX.TO,05 Jul 2017,20.24,20.78,20.11,20.67,3247109
AC.TO,05 Jul 2017,17.32,17.46,17.2,17.34,423016
ACD.TO,05 Jul 2017,8.8,8.8,8.8,8.8,0
ACO.X.TO,05 Jul 2017,50,50.38,49.61,50.31,116851
ACO.Y.TO,05 Jul 2017,49.75,50.1,49.75,50.1,400
ACQ.TO,05 Jul 2017,18.95,18.96,18.55,18.8,42354
ACR.UN.TO,05 Jul 2017,11.11,11.11,10.98,11,15802
ACZ.UN.TO,05 Jul 2017,11.12,11.12,11.12,11.12,2000
AD.TO,05 Jul 2017,23.17,23.42,22.6,23.32,176037
ADC.UN.TO,05 Jul 2017,6.85,6.85,6.85,6.85,0
ADN.TO,05 Jul 2017,18.74,18.74,18.65,18.72,3799
ADW.A.TO,05 Jul 2017,10.93,11.1,10.93,11.01,114559
ADW.B.TO,05 Jul 2017,11.15,11.15,11.15,11.15,0
AEF.TO,05 Jul 2017,7.74,7.75,7.57,7.57,7101
AEF.WT.TO,05 Jul 2017,0.85,0.9,0.85,0.9,12875
AEM.TO,05 Jul 2017,56.27,57.6,56.08,57.33,633493
AEZS.TO,05 Jul 2017,1.33,1.36,1.27,1.31,15875
AF.TO,05 Jul 2017,10.66,10.7,10.65,10.7,3400
AFN.TO,05 Jul 2017,57.39,57.92,57.33,57.37,17359
AFN.DB.A.TO,05 Jul 2017,110,110,110,110,34000
AFN.DB.B.TO,05 Jul 2017,104,104,104,104,0
AFN.DB.C.TO,05 Jul 2017,111,111,111,111,0
AFN.DB.D.TO,05 Jul 2017,103.26,103.26,103.25,103.25,20000
AGF.B.TO,05 Jul 2017,6.79,6.99,6.67,6.88,99265
AGI.TO,05 Jul 2017,8.91,9,8.57,8.66,1418598
AGI.WT.TO,05 Jul 2017,0.11,0.11,0.08,0.08,8719
AGI.WT.A.TO,05 Jul 2017,1.98,1.98,1.9,1.9,11799
AGT.TO,05 Jul 2017,23.3,23.61,23.1,23.43,65463
AGU.TO,05 Jul 2017,119.2,119.7,117.69,118.17,237554
AHY.UN.TO,05 Jul 2017,7.67,7.67,7.67,7.67,0
AI.TO,05 Jul 2017,12.25,12.29,12.25,12.27,27795
AI.DB.TO,05 Jul 2017,101.39,101.4,101.39,101.4,2000
AI.DB.A.TO,05 Jul 2017,102,102,102,102,0
AI.DB.B.TO,05 Jul 2017,101.1,101.1,101.1,101.1,0
AI.DB.C.TO,05 Jul 2017,99.69,100.09,99.69,100.09,55000
AIF.TO,05 Jul 2017,27.58,27.82,27.47,27.63,82842
AIM.TO,05 Jul 2017,1.75,1.75,1.67,1.69,1342122
AIM.PR.A.TO,05 Jul 2017,8.93,9.05,8.93,9.05,5231
AIM.PR.B.TO,05 Jul 2017,9.07,9.11,9,9.1,7518
AIM.PR.C.TO,05 Jul 2017,9.37,9.5,9.25,9.28,11150
AJX.TO,05 Jul 2017,0.55,0.58,0.55,0.58,7500
AKG.TO,05 Jul 2017,1.98,1.99,1.91,1.94,817740
AKT.A.TO,05 Jul 2017,7.27,7.35,7.15,7.15,4100
AKT.B.TO,05 Jul 2017,7.98,7.98,7.98,7.98,0
ALA.TO,05 Jul 2017,29.7,29.7,29.38,29.54,345204
ALA.PR.A.TO,05 Jul 2017,20.4,20.51,20.22,20.28,8800
ALA.PR.B.TO,05 Jul 2017,20.19,20.2,20.19,20.2,50600
ALA.PR.E.TO,05 Jul 2017,24,24,23.97,23.97,1900
ALA.PR.G.TO,05 Jul 2017,23.25,23.25,23.25,23.25,24500
ALA.PR.I.TO,05 Jul 2017,26.14,26.14,26.1,26.1,831
ALA.PR.K.TO,05 Jul 2017,25.64,25.64,25.64,25.64,264
ALA.PR.U.TO,05 Jul 2017,25.02,25.2,25,25.2,4575
ALA.R.TO,05 Jul 2017,29.4,29.4,29.15,29.35,75738
ALB.TO,05 Jul 2017,23.75,23.75,23.75,23.75,200
ALB.PR.C.TO,05 Jul 2017,27,27,27,27,0
ALC.TO,05 Jul 2017,12.81,12.81,12.81,12.81,900
ALC.DB.A.TO,05 Jul 2017,102.76,102.76,102.5,102.5,145000
ALO.TO,05 Jul 2017,5.47,5.68,5.12,5.23,377857
ALO.WT.TO,05 Jul 2017,0.16,0.16,0.15,0.15,39000
ALS.TO,05 Jul 2017,10.8,10.83,10.51,10.7,21519
AMI.TO,05 Jul 2017,1.11,1.15,1.08,1.15,40697
AMM.TO,05 Jul 2017,1.5,1.55,1.5,1.55,27100
ANX.TO,05 Jul 2017,0.06,0.06,0.06,0.06,28150
AOG.UN.TO,05 Jul 2017,2.52,2.52,2.49,2.49,1900
AOI.TO,05 Jul 2017,1.96,1.96,1.92,1.94,93357
AP.UN.TO,05 Jul 2017,38.62,39.1,38.62,38.92,234723
APH.TO,05 Jul 2017,5.47,5.47,5.31,5.36,328470
APR.UN.TO,05 Jul 2017,11.2,11.25,11.2,11.25,5413
APS.TO,05 Jul 2017,1.9,1.99,1.77,1.84,61829
AQA.TO,05 Jul 2017,0.25,0.25,0.25,0.25,5033
AQN.TO,05 Jul 2017,13.49,13.49,13.19,13.35,874315
AQN.PR.A.TO,05 Jul 2017,23.43,23.45,23.4,23.4,1527
AQN.PR.D.TO,05 Jul 2017,24.49,24.49,24.4,24.4,1300
AQY.A.TO,05 Jul 2017,9.6,9.6,9.6,9.6,100
AQY.WT.TO,05 Jul 2017,0.5,0.5,0.5,0.5,0
AR.TO,05 Jul 2017,2.28,2.32,2.24,2.25,496689
ARE.TO,05 Jul 2017,16.14,16.32,15.82,15.97,162381
ARE.DB.B.TO,05 Jul 2017,102.75,102.75,102.75,102.75,0
ARG.TO,05 Jul 2017,0.55,0.55,0.51,0.51,80352
ARX.TO,05 Jul 2017,17.11,17.11,16.77,16.85,1183741
ARZ.TO,05 Jul 2017,1.85,1.85,1.75,1.75,18900
ASO.TO,05 Jul 2017,0.04,0.04,0.04,0.04,10000
ASP.TO,05 Jul 2017,0.13,0.13,0.13,0.13,142259
ASR.TO,05 Jul 2017,2.06,2.1,2.03,2.1,744709
ATA.TO,05 Jul 2017,13.29,13.29,13,13.08,26082
ATD.A.TO,05 Jul 2017,62.11,62.7,61.88,62.59,3298
ATD.B.TO,05 Jul 2017,61.78,62.11,60.81,61.63,725662
ATH.TO,05 Jul 2017,1.03,1.03,0.96,0.97,968917
ATL.TO,05 Jul 2017,0.05,0.05,0.05,0.05,1000
ATP.TO,05 Jul 2017,3.06,3.15,3.01,3.14,87684
ATP.DB.D.TO,05 Jul 2017,101,101,100.7,100.7,15000
ATP.DB.U.TO,05 Jul 2017,100.2,100.2,100.2,100.2,0
ATZ.TO,05 Jul 2017,14.75,14.75,14.61,14.65,274996
AUG.TO,05 Jul 2017,2.98,3.05,2.95,2.97,38352
AUI.UN.TO,05 Jul 2017,10.9,10.9,10.9,10.9,100
AUMN.TO,05 Jul 2017,0.73,0.73,0.73,0.73,0
AUP.TO,05 Jul 2017,8.1,8.33,8.05,8.24,23840
AV.UN.TO,05 Jul 2017,10.55,10.55,10.55,10.55,5600
AVL.TO,05 Jul 2017,0.14,0.15,0.14,0.15,146969
AVO.TO,05 Jul 2017,14.09,14.25,14.09,14.19,26385
AVP.TO,05 Jul 2017,0.06,0.06,0.06,0.06,0
AW.UN.TO,05 Jul 2017,34.36,34.99,34.14,34.99,12338
AX.PR.A.TO,05 Jul 2017,22.2,22.25,22.2,22.2,1762
AX.PR.E.TO,05 Jul 2017,19.4,19.5,19.35,19.5,2319
AX.PR.G.TO,05 Jul 2017,19.9,19.9,19.9,19.9,0
AX.PR.U.TO,05 Jul 2017,23.79,23.79,23.79,23.79,100
AX.UN.TO,05 Jul 2017,13.13,13.17,13.13,13.15,121477
AXR.TO,05 Jul 2017,1.63,1.7,1.63,1.68,15362
AXY.TO,05 Jul 2017,5.69,5.7,5.66,5.68,13155
AYM.TO,05 Jul 2017,2.02,2.02,2.02,2.02,0
AZ.TO,05 Jul 2017,2.8,2.84,2.72,2.79,722816
AZP.PR.A.TO,05 Jul 2017,15.5,15.55,15.5,15.55,86805
AZP.PR.B.TO,05 Jul 2017,18.85,18.85,18.85,18.85,1025
AZP.PR.C.TO,05 Jul 2017,17.79,17.8,17.79,17.8,900
AZZ.TO,05 Jul 2017,0.29,0.29,0.29,0.29,0
BAD.TO,05 Jul 2017,25.66,26.06,25.51,26.03,206289
BAM.A.TO,05 Jul 2017,50.48,50.75,49.77,50.6,638264
BAM.PF.A.TO,05 Jul 2017,24.12,24.25,24.12,24.18,3380
BAM.PF.B.TO,05 Jul 2017,22.77,22.85,22.71,22.85,3800
BAM.PF.C.TO,05 Jul 2017,23,23.06,22.94,22.94,6970
BAM.PF.D.TO,05 Jul 2017,23.47,23.49,23.43,23.43,946
BAM.PF.E.TO,05 Jul 2017,22.46,22.68,22.45,22.6,1700
BAM.PF.F.TO,05 Jul 2017,23.85,23.96,23.85,23.89,4000
BAM.PF.G.TO,05 Jul 2017,24.12,24.19,24.12,24.13,2779
BAM.PF.H.TO,05 Jul 2017,26.21,26.25,26.21,26.25,1786
