Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,28 Dec 2017,0.19,0.2,0.18,0.19,235500
AAR.UN.TO,28 Dec 2017,6.74,6.79,6.7,6.71,380555
AAV.TO,28 Dec 2017,5.3,5.41,5.25,5.41,458372
ABK.A.TO,28 Dec 2017,77,77,77,77,0
ABT.TO,28 Dec 2017,6.79,6.87,6.79,6.79,27297
ABX.TO,28 Dec 2017,18.35,18.36,18.06,18.15,1849182
AC.TO,28 Dec 2017,25.68,25.94,25.57,25.91,778207
ACB.TO,28 Dec 2017,8.19,9,8.15,8.94,27319900
ACB.WT.TO,28 Dec 2017,4.2,4.99,4.15,4.99,830558
ACD.TO,28 Dec 2017,9.5,9.5,9.5,9.5,0
ACO.X.TO,28 Dec 2017,45.02,45.1,44.8,45.1,56722
ACO.Y.TO,28 Dec 2017,44.95,44.95,44.95,44.95,0
ACQ.TO,28 Dec 2017,22.49,22.59,22.46,22.58,8969
ACR.UN.TO,28 Dec 2017,11.63,11.76,11.63,11.76,5802
ACZ.UN.TO,28 Dec 2017,11.84,11.84,11.84,11.84,7400
AD.TO,28 Dec 2017,20.37,20.7,20.25,20.67,158588
ADC.UN.TO,28 Dec 2017,6.79,6.79,6.72,6.72,6600
ADN.TO,28 Dec 2017,19.14,19.32,19.14,19.25,2991
ADW.A.TO,28 Dec 2017,15.2,15.55,15.2,15.41,22233
ADW.B.TO,28 Dec 2017,16.5,16.5,16.5,16.5,100
AEF.TO,28 Dec 2017,5.85,6.09,5.85,5.9,5849
AEF.WT.TO,28 Dec 2017,0.55,0.55,0.55,0.55,287639
AEM.TO,28 Dec 2017,58.28,58.38,57.47,58.2,507575
AEZS.TO,28 Dec 2017,3.01,3.1,2.91,3.04,40669
AF.TO,28 Dec 2017,15.99,15.99,15.99,15.99,1159
AFN.TO,28 Dec 2017,53.86,53.86,53.01,53.29,17499
AFN.DB.A.TO,28 Dec 2017,100.06,100.06,100.06,100.06,335998
AFN.DB.B.TO,28 Dec 2017,102.25,102.25,102.25,102.25,0
AFN.DB.C.TO,28 Dec 2017,105.96,105.96,105.96,105.96,0
AFN.DB.D.TO,28 Dec 2017,103,103,103,103,14000
AGF.B.TO,28 Dec 2017,8.19,8.21,8.15,8.17,36414
AGI.TO,28 Dec 2017,8.26,8.33,8.14,8.18,303138
AGI.WT.TO,28 Dec 2017,0.01,0.01,0.01,0.01,0
AGI.WT.A.TO,28 Dec 2017,1.07,1.08,1.07,1.08,1000
AGT.TO,28 Dec 2017,20.41,20.52,20.01,20.09,30248
AGU.TO,28 Dec 2017,145.64,147.19,143.51,144.1,240779
AHY.UN.TO,28 Dec 2017,7.62,7.62,7.62,7.62,0
AI.TO,28 Dec 2017,12.51,12.52,12.51,12.52,26449
AI.DB.TO,28 Dec 2017,100.75,100.75,100.75,100.75,0
AI.DB.A.TO,28 Dec 2017,100.9,100.9,100.9,100.9,0
AI.DB.B.TO,28 Dec 2017,100.65,100.65,100.65,100.65,0
AI.DB.C.TO,28 Dec 2017,100.5,100.5,99.75,99.75,14000
AIF.TO,28 Dec 2017,36.95,37.06,36.58,36.78,86309
AIM.TO,28 Dec 2017,3.68,3.76,3.68,3.75,387253
AIM.PR.A.TO,28 Dec 2017,11.79,12.7,11.79,12.7,11900
AIM.PR.B.TO,28 Dec 2017,12.6,12.6,12.6,12.6,0
AIM.PR.C.TO,28 Dec 2017,13.09,13.4,13.09,13.4,13300
AJX.TO,28 Dec 2017,0.51,0.52,0.51,0.51,18700
AKG.TO,28 Dec 2017,0.82,0.85,0.8,0.85,698850
AKT.A.TO,28 Dec 2017,7.17,7.17,7.15,7.15,1800
AKT.B.TO,28 Dec 2017,7.57,7.57,7.57,7.57,0
AKU.U.TO,28 Dec 2017,4.75,4.75,4.5,4.69,1800
ALA.TO,28 Dec 2017,28.5,28.6,28.44,28.6,341982
ALA.PR.A.TO,28 Dec 2017,21.22,21.22,21.19,21.19,600
ALA.PR.B.TO,28 Dec 2017,21.21,21.21,21.21,21.21,0
ALA.PR.E.TO,28 Dec 2017,24.97,24.98,24.97,24.98,319
ALA.PR.G.TO,28 Dec 2017,24.26,24.36,24.26,24.36,300
ALA.PR.I.TO,28 Dec 2017,26.14,26.14,26.14,26.14,200
ALA.PR.K.TO,28 Dec 2017,25.6,25.74,25.6,25.74,700
ALA.PR.U.TO,28 Dec 2017,25.95,25.95,25.91,25.95,2300
ALA.R.TO,28 Dec 2017,28.16,28.3,28.1,28.26,92004
ALB.TO,28 Dec 2017,27.89,27.89,27.89,27.89,100
ALB.PR.C.TO,28 Dec 2017,26.26,26.26,26.26,26.26,0
ALC.TO,28 Dec 2017,15.26,15.55,15.26,15.55,4000
ALC.DB.A.TO,28 Dec 2017,105.6,105.6,105.6,105.6,0
ALO.TO,28 Dec 2017,4.54,4.58,4.41,4.51,62459
ALO.WT.TO,28 Dec 2017,0.03,0.03,0.02,0.02,54200
ALO.WT.A.TO,28 Dec 2017,0.1,0.1,0.1,0.1,24500
ALS.TO,28 Dec 2017,14.2,14.8,14.17,14.75,141116
AMI.TO,28 Dec 2017,1.79,1.79,1.79,1.79,54629
AMM.TO,28 Dec 2017,1.31,1.31,1.27,1.27,30938
ANX.TO,28 Dec 2017,0.1,0.1,0.1,0.1,1099240
AOG.UN.TO,28 Dec 2017,2.41,2.41,2.41,2.41,0
AOI.TO,28 Dec 2017,1.43,1.45,1.43,1.44,154771
AP.UN.TO,28 Dec 2017,41.57,41.95,41.57,41.72,68811
APH.TO,28 Dec 2017,17.6,18.2,17.03,18,5944669
APR.UN.TO,28 Dec 2017,10.83,10.84,10.76,10.8,6812
APS.TO,28 Dec 2017,2.66,3,2.63,2.84,172777
AQA.TO,28 Dec 2017,0.26,0.26,0.26,0.26,55000
AQN.TO,28 Dec 2017,14.05,14.07,13.95,14.07,605385
AQN.PR.A.TO,28 Dec 2017,23.96,23.97,23.96,23.97,325
AQN.PR.D.TO,28 Dec 2017,25.05,25.05,25.05,25.05,50711
AQY.A.TO,28 Dec 2017,9.72,9.72,9.72,9.72,0
AQY.WT.TO,28 Dec 2017,0.65,0.65,0.65,0.65,0
AR.TO,28 Dec 2017,2.53,2.54,2.47,2.51,154131
ARE.TO,28 Dec 2017,19.9,20.04,19.9,19.91,145558
ARE.DB.B.TO,28 Dec 2017,102.03,102.03,102.02,102.02,155000
ARG.TO,28 Dec 2017,1.08,1.1,1.07,1.1,263390
ARX.TO,28 Dec 2017,14.7,14.99,14.6,14.96,679115
ARZ.TO,28 Dec 2017,1.85,1.91,1.76,1.81,150122
