Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,10 Aug 2017,0.13,0.13,0.13,0.13,17500
AAR.UN.TO,10 Aug 2017,6.5,6.53,6.48,6.5,758816
AAV.TO,10 Aug 2017,8.42,8.45,8.16,8.24,792545
ABK.A.TO,10 Aug 2017,69,69,69,69,0
ABK.PR.C.TO,10 Aug 2017,31.8,31.8,31.8,31.8,1700
ABT.TO,10 Aug 2017,8.01,8.04,7.89,7.91,52720
ABX.TO,10 Aug 2017,21.56,21.78,21.5,21.74,3823512
AC.TO,10 Aug 2017,22.05,22.23,21.73,21.78,1723575
ACB.TO,10 Aug 2017,2.51,2.52,2.45,2.47,855754
ACD.TO,10 Aug 2017,8.6,8.6,8.6,8.6,0
ACO.X.TO,10 Aug 2017,46.85,46.91,46.08,46.23,135113
ACO.Y.TO,10 Aug 2017,46.75,46.75,46.67,46.67,536
ACQ.TO,10 Aug 2017,19.11,19.2,18.5,18.8,63404
ACR.UN.TO,10 Aug 2017,10.52,10.65,10.5,10.65,23277
ACZ.UN.TO,10 Aug 2017,10.66,10.66,10.66,10.66,1000
AD.TO,10 Aug 2017,20.35,20.37,20.07,20.08,123535
ADC.UN.TO,10 Aug 2017,6.45,6.45,6.43,6.43,2189
ADN.TO,10 Aug 2017,18.49,18.5,18.35,18.47,6623
ADW.A.TO,10 Aug 2017,11.31,11.31,11.03,11.05,11812
ADW.B.TO,10 Aug 2017,11.2,11.2,11.2,11.2,0
AEF.TO,10 Aug 2017,6.26,6.45,6.2,6.36,17840
AEF.WT.TO,10 Aug 2017,0.72,0.75,0.72,0.75,82900
AEM.TO,10 Aug 2017,57.52,59.16,57.16,59.02,781491
AEZS.TO,10 Aug 2017,2.2,2.28,2.1,2.17,78151
AF.TO,10 Aug 2017,10.45,10.45,10.4,10.4,9600
AFN.TO,10 Aug 2017,59.85,59.87,57.32,57.73,84894
AFN.DB.A.TO,10 Aug 2017,107,110.5,107,110.5,299000
AFN.DB.B.TO,10 Aug 2017,105,105,105,105,0
