Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,13 Jan 2017,0.16,0.16,0.16,0.16,23499
AAR.UN.TO,13 Jan 2017,5.51,5.53,5.48,5.51,155717
AAV.TO,13 Jan 2017,8.47,8.64,8.47,8.63,311010
ABK.A.TO,13 Jan 2017,70.49,70.49,70.49,70.49,0
ABK.PR.C.TO,13 Jan 2017,32.36,32.38,32.29,32.29,850
ABT.TO,13 Jan 2017,6.77,6.8,6.61,6.66,32313
ABX.TO,13 Jan 2017,22.08,22.22,21.65,22.17,3347928
AC.TO,13 Jan 2017,14,14.05,13.79,13.83,966479
ACD.TO,13 Jan 2017,9.08,9.12,9.08,9.12,500
ACO.X.TO,13 Jan 2017,44.82,45.35,44.82,45.05,113473
ACO.Y.TO,13 Jan 2017,44.9,45.02,44.9,45.02,3100
ACQ.TO,13 Jan 2017,25.66,26.7,25.6,26.62,360745
ACR.UN.TO,13 Jan 2017,10.86,10.88,10.79,10.79,39460
ACZ.UN.TO,13 Jan 2017,10.8,10.81,10.8,10.81,9100
AD.TO,13 Jan 2017,23.23,23.23,22.45,22.63,332867
ADC.UN.TO,13 Jan 2017,6.9,6.9,6.9,6.9,5063
ADN.TO,13 Jan 2017,17.43,17.5,17.35,17.47,14445
ADW.A.TO,13 Jan 2017,11.31,11.5,11.27,11.27,12858
ADW.B.TO,13 Jan 2017,11.02,11.02,11.02,11.02,600
AEF.TO,13 Jan 2017,9.9,9.9,9.9,9.9,3384
AEF.WT.TO,13 Jan 2017,1.25,1.3,1.25,1.3,61400
AEM.TO,13 Jan 2017,59.65,60.67,59.07,60.46,544175
AF.TO,13 Jan 2017,10.05,10.05,10.04,10.05,1400
AFN.TO,13 Jan 2017,56.19,56.56,55.43,56.01,52077
AFN.DB.A.TO,13 Jan 2017,109,109,109,109,155000
AFN.DB.B.TO,13 Jan 2017,103.99,104,103.99,104,177999
AFN.DB.C.TO,13 Jan 2017,109,109,109,109,20000
AGF.B.TO,13 Jan 2017,6.42,6.42,6.32,6.33,208511
AGI.TO,13 Jan 2017,10.67,10.82,10.38,10.8,1222816
AGI.WT.TO,13 Jan 2017,0.46,0.46,0.42,0.42,5311
AGI.WT.A.TO,13 Jan 2017,3.63,3.74,3.24,3.74,15899
AGT.TO,13 Jan 2017,37.04,37.08,36.56,36.73,34640
AGU.TO,13 Jan 2017,138.36,139.28,137.1,138.35,162528
AHY.UN.TO,13 Jan 2017,7.37,7.37,7.37,7.37,655
AI.TO,13 Jan 2017,12.12,12.17,12.08,12.1,30409
AI.DB.TO,13 Jan 2017,100.25,100.25,100.25,100.25,0
AI.DB.A.TO,13 Jan 2017,102.5,102.5,102.5,102.5,0
AI.DB.B.TO,13 Jan 2017,100,100,100,100,0
AIF.TO,13 Jan 2017,30.27,30.33,29.96,30,107967
AIM.TO,13 Jan 2017,8.59,8.79,8.59,8.74,207387
AIM.PR.A.TO,13 Jan 2017,13.88,13.9,13.78,13.9,6250
AIM.PR.B.TO,13 Jan 2017,12.45,12.5,12.41,12.5,10059
AIM.PR.C.TO,13 Jan 2017,16.25,16.75,16.25,16.65,14467
AJX.TO,13 Jan 2017,0.48,0.48,0.48,0.48,0
AKG.TO,13 Jan 2017,4.75,4.98,4.68,4.95,759360
AKT.A.TO,13 Jan 2017,8.8,8.83,8.8,8.83,2300
AKT.B.TO,13 Jan 2017,9.05,9.05,9.05,9.05,300
ALA.TO,13 Jan 2017,33,33.05,31.83,32,2799410
ALA.PR.A.TO,13 Jan 2017,18.65,18.95,18.65,18.9,9786
ALA.PR.B.TO,13 Jan 2017,17.33,18.05,17.33,18.04,1700
ALA.PR.E.TO,13 Jan 2017,24.1,24.73,24.1,24.73,6057
ALA.PR.G.TO,13 Jan 2017,22.85,23.66,22.85,23.41,4356
ALA.PR.I.TO,13 Jan 2017,25.77,25.84,25.77,25.84,4390
ALA.PR.U.TO,13 Jan 2017,23.69,24.05,23.69,24.05,15825
ALB.TO,13 Jan 2017,24.75,25,24.75,25,1030
