Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,16 Jun 2017,0.14,0.14,0.13,0.13,45000
AAR.UN.TO,16 Jun 2017,6.98,7.07,6.94,7.01,4504130
AAV.TO,16 Jun 2017,8.11,8.23,8.06,8.23,468308
ABK.A.TO,16 Jun 2017,67,67,67,67,0
ABK.PR.C.TO,16 Jun 2017,31.66,31.66,31.66,31.66,0
ABT.TO,16 Jun 2017,7.93,7.93,7.72,7.72,29502
ABX.TO,16 Jun 2017,20.77,20.94,20.57,20.71,7970157
AC.TO,16 Jun 2017,17.16,17.19,16.8,17.19,1166044
ACD.TO,16 Jun 2017,8.85,8.85,8.85,8.85,0
ACO.X.TO,16 Jun 2017,50.3,50.51,49.98,50.38,164549
ACO.Y.TO,16 Jun 2017,50.1,50.1,50.1,50.1,300
ACQ.TO,16 Jun 2017,18.06,18.07,17.46,17.77,141532
ACR.UN.TO,16 Jun 2017,11.22,11.23,11.1,11.1,26502
ACZ.UN.TO,16 Jun 2017,11.32,11.32,11.32,11.32,0
AD.TO,16 Jun 2017,20.18,20.18,20.05,20.08,85558
ADC.UN.TO,16 Jun 2017,6.93,6.93,6.93,6.93,0
ADN.TO,16 Jun 2017,18.68,18.75,18.52,18.7,18219
ADW.A.TO,16 Jun 2017,10.8,10.87,10.66,10.66,5924
ADW.B.TO,16 Jun 2017,11.02,11.02,10.99,10.99,1800
AEF.TO,16 Jun 2017,7.75,7.75,7.6,7.6,17000
AEF.WT.TO,16 Jun 2017,1.1,1.1,1.05,1.05,4700
AEM.TO,16 Jun 2017,61.6,62,61.36,62,2130160
AEZS.TO,16 Jun 2017,1.35,1.35,1.28,1.28,15807
AF.TO,16 Jun 2017,10.69,10.71,10.69,10.71,2100
AFN.TO,16 Jun 2017,59,59.58,59,59.32,23176
AFN.DB.A.TO,16 Jun 2017,111.41,112,110,111.67,470000
AFN.DB.B.TO,16 Jun 2017,105,105,105,105,38000
AFN.DB.C.TO,16 Jun 2017,111.99,112.5,111.99,112.5,41000
AFN.DB.D.TO,16 Jun 2017,103.25,103.25,103.25,103.25,0
AGF.B.TO,16 Jun 2017,6.33,6.35,6.27,6.29,34446
AGI.TO,16 Jun 2017,9.3,9.51,9.24,9.48,1337523
AGI.WT.TO,16 Jun 2017,0.14,0.15,0.14,0.15,4000
AGI.WT.A.TO,16 Jun 2017,2.17,2.24,2.15,2.24,2328
AGT.TO,16 Jun 2017,24.7,24.79,23.15,23.6,223478
AGU.TO,16 Jun 2017,121.85,124.39,121,124.23,1456400
AHY.UN.TO,16 Jun 2017,7.85,7.85,7.75,7.75,3800
