Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,13 Dec 2017,0.17,0.17,0.16,0.16,22300
AAR.UN.TO,13 Dec 2017,6.58,6.59,6.55,6.58,479770
AAV.TO,13 Dec 2017,5.16,5.21,5.07,5.12,1743809
ABK.A.TO,13 Dec 2017,76.01,76.01,76.01,76.01,0
ABK.PR.C.TO,13 Dec 2017,31.75,31.75,31.75,31.75,588
ABT.TO,13 Dec 2017,6.75,6.95,6.75,6.95,46012
ABX.TO,13 Dec 2017,17.61,18.2,17.57,18.13,4224021
AC.TO,13 Dec 2017,25.4,25.91,25.22,25.34,1454716
ACB.TO,13 Dec 2017,7.3,7.34,6.92,7,7181727
ACB.WT.TO,13 Dec 2017,3.26,3.35,3.13,3.15,121009
ACD.TO,13 Dec 2017,9.2,9.2,9.2,9.2,300
ACO.X.TO,13 Dec 2017,45.09,45.53,45.05,45.34,140797
ACO.Y.TO,13 Dec 2017,45.25,45.25,45.25,45.25,0
ACQ.TO,13 Dec 2017,23.82,23.82,23.28,23.66,78539
ACR.UN.TO,13 Dec 2017,11.97,12,11.87,11.95,11863
ACZ.UN.TO,13 Dec 2017,11.8,11.8,11.75,11.75,8300
AD.TO,13 Dec 2017,18.92,19.16,18.79,18.99,89819
ADC.UN.TO,13 Dec 2017,6.6,6.7,6.6,6.7,5228
ADN.TO,13 Dec 2017,18.9,18.91,18.8,18.9,2630
ADW.A.TO,13 Dec 2017,14.17,14.29,14,14.15,27170
ADW.B.TO,13 Dec 2017,14.4,14.4,14.4,14.4,900
AEF.TO,13 Dec 2017,5.95,5.99,5.85,5.85,25138
AEF.WT.TO,13 Dec 2017,0.55,0.55,0.55,0.55,0
AEM.TO,13 Dec 2017,54.17,55.37,53.97,54.69,1163842
AEZS.TO,13 Dec 2017,2.76,2.9,2.76,2.87,25106
AF.TO,13 Dec 2017,15.94,15.94,15.94,15.94,700
AFN.TO,13 Dec 2017,53.27,53.48,53.18,53.3,38791
AFN.DB.A.TO,13 Dec 2017,100.23,100.75,100.23,100.23,31000
AFN.DB.B.TO,13 Dec 2017,102,102,102,102,0
AFN.DB.C.TO,13 Dec 2017,106,106,106,106,30000
AFN.DB.D.TO,13 Dec 2017,102.49,102.5,102.49,102.5,13000
AGF.B.TO,13 Dec 2017,8.25,8.29,8.22,8.27,64920
AGI.TO,13 Dec 2017,7.92,8.3,7.89,8.17,1086495
AGI.WT.TO,13 Dec 2017,0.02,0.03,0.02,0.03,25750
AGI.WT.A.TO,13 Dec 2017,1,1.05,1,1.05,6233
AGT.TO,13 Dec 2017,20.4,20.51,20.22,20.44,75289
AGU.TO,13 Dec 2017,143.28,145.57,142.84,143.55,454106
AHY.UN.TO,13 Dec 2017,7.73,7.74,7.73,7.74,4900
AI.TO,13 Dec 2017,12.49,12.52,12.45,12.49,30147
AI.DB.TO,13 Dec 2017,100.9,100.9,100.9,100.9,0
AI.DB.A.TO,13 Dec 2017,101.04,101.04,101.04,101.04,4000
AI.DB.B.TO,13 Dec 2017,101.53,101.53,101.53,101.53,0
AI.DB.C.TO,13 Dec 2017,100,100,100,100,0
AIF.TO,13 Dec 2017,36.52,36.74,36.49,36.61,47090
AIM.TO,13 Dec 2017,3.44,3.54,3.3,3.49,1292816
AIM.PR.A.TO,13 Dec 2017,11.92,11.92,11.67,11.88,4200
AIM.PR.B.TO,13 Dec 2017,12.03,12.05,12,12,2000
AIM.PR.C.TO,13 Dec 2017,13.14,13.25,13.1,13.25,2700
AJX.TO,13 Dec 2017,0.51,0.53,0.51,0.52,32000
AKG.TO,13 Dec 2017,0.62,0.62,0.56,0.58,2575914
AKT.A.TO,13 Dec 2017,7,7,6.84,6.87,10200
AKT.B.TO,13 Dec 2017,8.05,8.4,8.05,8.4,600
AKU.U.TO,13 Dec 2017,4,4.25,4,4.23,179794
ALA.TO,13 Dec 2017,28.91,29.07,28.8,29.03,574104
ALA.PR.A.TO,13 Dec 2017,20.6,20.6,20.4,20.41,5368
ALA.PR.B.TO,13 Dec 2017,20.55,20.68,20.55,20.62,1879
ALA.PR.E.TO,13 Dec 2017,24.66,24.75,24.45,24.51,6614
ALA.PR.G.TO,13 Dec 2017,23.9,23.9,23.7,23.78,3772
ALA.PR.I.TO,13 Dec 2017,26.05,26.05,25.88,25.97,900
ALA.PR.K.TO,13 Dec 2017,25.35,25.4,25.35,25.4,6508
ALA.PR.U.TO,13 Dec 2017,25.75,25.88,25.75,25.83,3800
ALA.R.TO,13 Dec 2017,28.84,28.9,28.63,28.81,120992
ALB.TO,13 Dec 2017,27.6,27.6,27.6,27.6,0
ALB.PR.C.TO,13 Dec 2017,26.24,26.24,26.24,26.24,0
ALC.TO,13 Dec 2017,14.56,14.67,14.46,14.5,14730
ALC.DB.A.TO,13 Dec 2017,105.3,105.5,105.15,105.5,44000
ALO.TO,13 Dec 2017,3.89,3.94,3.83,3.92,145628
ALO.WT.TO,13 Dec 2017,0.03,0.03,0.03,0.03,100000
ALO.WT.A.TO,13 Dec 2017,0.1,0.1,0.1,0.1,800
ALS.TO,13 Dec 2017,13.5,14.3,13.5,14.3,222828
AMI.TO,13 Dec 2017,1.79,1.79,1.79,1.79,222991
AMM.TO,13 Dec 2017,1.2,1.2,1.15,1.17,53744
ANX.TO,13 Dec 2017,0.07,0.07,0.06,0.06,24500
AOG.UN.TO,13 Dec 2017,2.56,2.56,2.56,2.56,0
