Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,06 Sep 2017,0.13,0.13,0.13,0.13,500
AAR.UN.TO,06 Sep 2017,6.53,6.59,6.51,6.51,356893
AAV.TO,06 Sep 2017,7.92,7.97,7.48,7.6,883613
ABK.A.TO,06 Sep 2017,66,66,66,66,0
ABT.TO,06 Sep 2017,7.38,7.5,7.33,7.45,32030
ABX.TO,06 Sep 2017,22.5,22.64,21.7,21.83,2414609
AC.TO,06 Sep 2017,22.73,22.89,22.2,22.33,1509129
ACB.TO,06 Sep 2017,2.49,2.53,2.49,2.5,619751
ACD.TO,06 Sep 2017,8.8,8.8,8.7,8.75,2003
ACO.X.TO,06 Sep 2017,45.45,45.79,45.15,45.26,87461
ACO.Y.TO,06 Sep 2017,45.5,45.5,45.25,45.25,450
ACQ.TO,06 Sep 2017,21.09,21.73,20.95,21.68,82711
ACR.UN.TO,06 Sep 2017,11.13,11.23,11.13,11.23,17273
ACZ.UN.TO,06 Sep 2017,10.55,10.55,10.54,10.55,5400
AD.TO,06 Sep 2017,21.27,21.6,20.86,20.95,160123
ADC.UN.TO,06 Sep 2017,6.65,6.65,6.65,6.65,0
ADN.TO,06 Sep 2017,18.31,18.44,18.23,18.34,8381
ADW.A.TO,06 Sep 2017,10.86,10.95,10.82,10.95,3504
ADW.B.TO,06 Sep 2017,11.31,11.31,11.31,11.31,0
AEF.TO,06 Sep 2017,5.68,5.68,5.65,5.65,700
AEF.WT.TO,06 Sep 2017,0.55,0.55,0.55,0.55,0
AEM.TO,06 Sep 2017,63.46,64.13,61.52,61.78,797195
AEZS.TO,06 Sep 2017,2.29,2.33,2.25,2.3,8579
AF.TO,06 Sep 2017,10.11,10.11,10,10,8000
AFN.TO,06 Sep 2017,57.58,57.58,55.52,56.69,34311
AFN.DB.A.TO,06 Sep 2017,107.01,107.01,107.01,107.01,25000
AFN.DB.B.TO,06 Sep 2017,104.75,104.75,104.75,104.75,31000
AFN.DB.C.TO,06 Sep 2017,110,110.01,110,110,255000
AFN.DB.D.TO,06 Sep 2017,103.8,103.8,103.75,103.75,16000
AGF.B.TO,06 Sep 2017,7.65,7.75,7.61,7.75,101985
AGI.TO,06 Sep 2017,10.33,10.44,10.16,10.24,551911
AGI.WT.TO,06 Sep 2017,0.12,0.12,0.12,0.12,0
AGI.WT.A.TO,06 Sep 2017,2.46,2.46,2.46,2.46,3100
AGT.TO,06 Sep 2017,25.18,25.56,25.15,25.28,35986
AGU.TO,06 Sep 2017,120.37,121.87,120.18,121.18,377812
AHY.UN.TO,06 Sep 2017,7.67,7.67,7.67,7.67,3000
AI.TO,06 Sep 2017,11.89,11.95,11.85,11.92,325144
AI.DB.TO,06 Sep 2017,102.01,102.01,102.01,102.01,0
AI.DB.A.TO,06 Sep 2017,101.27,101.27,101.26,101.26,22000
AI.DB.B.TO,06 Sep 2017,100.32,100.32,100.32,100.32,10000
AI.DB.C.TO,06 Sep 2017,98.75,98.75,98.75,98.75,0
AIF.TO,06 Sep 2017,30.62,30.8,30.24,30.32,74298
AIM.TO,06 Sep 2017,2.24,2.32,2.2,2.3,1269049
AIM.PR.A.TO,06 Sep 2017,10.3,10.6,9.9,10.6,6534
AIM.PR.B.TO,06 Sep 2017,10.4,10.5,10.4,10.5,83549
AIM.PR.C.TO,06 Sep 2017,10.66,10.9,10.66,10.9,3350
AJX.TO,06 Sep 2017,0.5,0.5,0.5,0.5,10190
AKG.TO,06 Sep 2017,1.49,1.52,1.49,1.51,730547
AKT.A.TO,06 Sep 2017,7.15,7.2,7.15,7.2,1900
AKT.B.TO,06 Sep 2017,7.5,7.5,7.5,7.5,0
ALA.TO,06 Sep 2017,27.54,27.71,27.47,27.55,317738
ALA.PR.A.TO,06 Sep 2017,20.45,20.65,20.45,20.63,80550
ALA.PR.B.TO,06 Sep 2017,20.2,20.48,20.2,20.4,3225
ALA.PR.E.TO,06 Sep 2017,23.89,24.05,23.89,23.92,11500
ALA.PR.G.TO,06 Sep 2017,23.26,23.42,23.25,23.26,10909
ALA.PR.I.TO,06 Sep 2017,25.98,26,25.91,25.99,6500
ALA.PR.K.TO,06 Sep 2017,25.78,25.98,25.76,25.76,78700
ALA.PR.U.TO,06 Sep 2017,25,25.16,25,25.16,5285
ALA.R.TO,06 Sep 2017,27.94,28,27.65,27.91,68569
ALB.TO,06 Sep 2017,23.35,23.35,23.35,23.35,0
ALB.PR.C.TO,06 Sep 2017,26.1,26.1,26.1,26.1,0
ALC.TO,06 Sep 2017,11.83,11.88,11.75,11.88,8504
ALC.DB.A.TO,06 Sep 2017,103.8,103.8,103.8,103.8,40000
ALO.TO,06 Sep 2017,5.37,5.42,5.26,5.3,57128
ALO.WT.TO,06 Sep 2017,0.1,0.1,0.09,0.09,11500
ALO.WT.A.TO,06 Sep 2017,0.38,0.38,0.36,0.36,10499
ALS.TO,06 Sep 2017,11.97,12.08,11.83,11.91,59558
AMI.TO,06 Sep 2017,1.38,1.41,1.33,1.33,1200229
AMM.TO,06 Sep 2017,1.51,1.54,1.51,1.54,38130
ANX.TO,06 Sep 2017,0.07,0.08,0.07,0.07,18700
AOG.UN.TO,06 Sep 2017,2.36,2.36,2.34,2.35,1950
AOI.TO,06 Sep 2017,1.71,1.71,1.67,1.71,99051
AP.UN.TO,06 Sep 2017,38.51,38.76,38.33,38.39,150485
APH.TO,06 Sep 2017,5.96,6.06,5.92,5.95,857437
APR.UN.TO,06 Sep 2017,10.89,10.92,10.86,10.91,20899
APS.TO,06 Sep 2017,1.78,1.83,1.69,1.74,405035
AQA.TO,06 Sep 2017,0.24,0.25,0.24,0.24,21500
AQN.TO,06 Sep 2017,13.47,13.55,13.4,13.43,413185
AQN.PR.A.TO,06 Sep 2017,22.58,22.86,22.57,22.83,1600
AQN.PR.D.TO,06 Sep 2017,23.87,24.1,23.86,24.1,4000
AQY.A.TO,06 Sep 2017,9.71,9.71,9.66,9.66,15800
AQY.WT.TO,06 Sep 2017,0.75,0.75,0.75,0.75,0
AR.TO,06 Sep 2017,2.9,2.91,2.79,2.82,495311
ARE.TO,06 Sep 2017,17.11,17.15,16.96,17.01,489387
ARE.DB.B.TO,06 Sep 2017,103.25,103.5,103.25,103.25,268000
ARG.TO,06 Sep 2017,0.75,0.75,0.73,0.75,183883
ARX.TO,06 Sep 2017,16.46,16.53,16.21,16.53,787412
ARZ.TO,06 Sep 2017,1.48,1.48,1.41,1.45,13550
ASND.TO,06 Sep 2017,0.72,0.72,0.71,0.71,13587
ASND.WT.TO,06 Sep 2017,0.3,0.3,0.3,0.3,0
ASO.TO,06 Sep 2017,0.04,0.04,0.04,0.04,3272
ASP.TO,06 Sep 2017,0.12,0.12,0.11,0.11,146200
ASR.TO,06 Sep 2017,2.24,2.26,2.19,2.26,507975
ATA.TO,06 Sep 2017,12.55,12.65,12.27,12.41,78472
ATD.A.TO,06 Sep 2017,60.49,62.01,60,60.57,2112
ATD.B.TO,06 Sep 2017,59.45,61.41,59.3,61.03,976570
