Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,05 Sep 2017,0.13,0.13,0.13,0.13,500
AAR.UN.TO,05 Sep 2017,6.63,6.65,6.53,6.55,496772
AAV.TO,05 Sep 2017,8,8.03,7.81,7.9,462270
ABK.A.TO,05 Sep 2017,66,66,66,66,0
ABT.TO,05 Sep 2017,7.34,7.47,7.33,7.4,117150
ABX.TO,05 Sep 2017,22.67,22.7,22.39,22.53,1991341
AC.TO,05 Sep 2017,23.19,23.19,22.08,22.65,1364385
ACB.TO,05 Sep 2017,2.51,2.52,2.49,2.49,624886
ACD.TO,05 Sep 2017,8.75,8.75,8.75,8.75,0
ACO.X.TO,05 Sep 2017,46.01,46.01,45.29,45.39,111492
ACO.Y.TO,05 Sep 2017,45.5,45.5,45.5,45.5,200
ACQ.TO,05 Sep 2017,21.68,21.78,21.02,21.07,101341
ACR.UN.TO,05 Sep 2017,11.03,11.2,11.03,11.15,34572
ACZ.UN.TO,05 Sep 2017,10.55,10.56,10.55,10.55,1742
AD.TO,05 Sep 2017,21.99,22,20.85,21.26,269013
ADC.UN.TO,05 Sep 2017,6.65,6.65,6.65,6.65,0
ADN.TO,05 Sep 2017,18.83,18.83,18.22,18.24,8794
ADW.A.TO,05 Sep 2017,10.97,10.97,10.85,10.85,8748
ADW.B.TO,05 Sep 2017,11.31,11.31,11.31,11.31,179
AEF.TO,05 Sep 2017,5.65,5.65,5.65,5.65,0
AEF.WT.TO,05 Sep 2017,0.55,0.55,0.55,0.55,48100
AEM.TO,05 Sep 2017,64.03,64.18,62.26,63.58,745715
AEZS.TO,05 Sep 2017,2.37,2.37,2.31,2.31,15800
AF.TO,05 Sep 2017,10.15,10.15,10.1,10.1,600
AFN.TO,05 Sep 2017,58.13,58.4,57.04,57.33,22904
AFN.DB.A.TO,05 Sep 2017,108.75,108.75,108.75,108.75,5000
AFN.DB.B.TO,05 Sep 2017,105.01,105.01,105,105,51000
AFN.DB.C.TO,05 Sep 2017,111.1,111.1,111.1,111.1,0
AFN.DB.D.TO,05 Sep 2017,103.85,103.85,103.85,103.85,34000
AGF.B.TO,05 Sep 2017,7.94,7.94,7.68,7.73,110646
AGI.TO,05 Sep 2017,10.4,10.5,10.31,10.39,678951
AGI.WT.TO,05 Sep 2017,0.12,0.12,0.12,0.12,0
AGI.WT.A.TO,05 Sep 2017,2.52,2.52,2.44,2.46,6498
AGT.TO,05 Sep 2017,25.72,25.76,24.71,25.2,49480
AGU.TO,05 Sep 2017,121.83,122.71,119.31,120.36,321803
AHY.UN.TO,05 Sep 2017,7.65,7.65,7.65,7.65,305
AI.TO,05 Sep 2017,12.35,12.35,12.3,12.3,41283
AI.DB.TO,05 Sep 2017,102.01,102.01,102.01,102.01,0
AI.DB.A.TO,05 Sep 2017,101.75,101.75,101.75,101.75,0
AI.DB.B.TO,05 Sep 2017,101,101,101,101,16000
AI.DB.C.TO,05 Sep 2017,98.75,98.75,98.75,98.75,0
AIF.TO,05 Sep 2017,31.09,31.18,30.41,30.61,67726
AIM.TO,05 Sep 2017,2.23,2.25,2.15,2.24,825015
AIM.PR.A.TO,05 Sep 2017,10.5,10.5,10.5,10.5,500
AIM.PR.B.TO,05 Sep 2017,10.49,10.49,10.34,10.38,2425
AIM.PR.C.TO,05 Sep 2017,10.76,10.87,10.75,10.78,15800
AJX.TO,05 Sep 2017,0.51,0.52,0.49,0.5,110000
AKG.TO,05 Sep 2017,1.57,1.57,1.47,1.5,473472
AKT.A.TO,05 Sep 2017,7.33,7.33,7.33,7.33,0
AKT.B.TO,05 Sep 2017,7.5,7.5,7.5,7.5,0
ALA.TO,05 Sep 2017,27.68,27.69,27.3,27.54,454701
ALA.PR.A.TO,05 Sep 2017,20.34,20.41,20.34,20.41,1246
ALA.PR.B.TO,05 Sep 2017,20.18,20.19,20.17,20.19,3000
ALA.PR.E.TO,05 Sep 2017,23.84,23.84,23.8,23.8,1500
ALA.PR.G.TO,05 Sep 2017,23.3,23.3,23.25,23.25,700
ALA.PR.I.TO,05 Sep 2017,25.91,26,25.9,25.9,4300
ALA.PR.K.TO,05 Sep 2017,25.7,25.71,25.7,25.71,200
ALA.PR.U.TO,05 Sep 2017,25.08,25.2,24.99,25.2,5200
ALA.R.TO,05 Sep 2017,28.1,28.1,27.65,27.84,129043
ALB.TO,05 Sep 2017,23.35,23.35,23.35,23.35,0
ALB.PR.C.TO,05 Sep 2017,26.1,26.1,26.1,26.1,852
ALC.TO,05 Sep 2017,11.87,11.88,11.8,11.82,3212
ALC.DB.A.TO,05 Sep 2017,103.5,103.5,103.5,103.5,3000
ALO.TO,05 Sep 2017,5.51,5.55,5.35,5.39,82045
ALO.WT.TO,05 Sep 2017,0.1,0.1,0.1,0.1,32000
ALO.WT.A.TO,05 Sep 2017,0.38,0.41,0.38,0.38,119000
ALS.TO,05 Sep 2017,12.2,12.22,11.86,11.9,55651
AMI.TO,05 Sep 2017,1.39,1.41,1.36,1.41,73316
AMM.TO,05 Sep 2017,1.53,1.61,1.51,1.51,69747
ANX.TO,05 Sep 2017,0.07,0.08,0.07,0.08,48560
AOG.UN.TO,05 Sep 2017,2.39,2.39,2.36,2.36,600
AOI.TO,05 Sep 2017,1.72,1.72,1.68,1.7,45961
AP.UN.TO,05 Sep 2017,38.6,38.76,38.42,38.49,89679
APH.TO,05 Sep 2017,5.98,6.01,5.95,5.95,260152
APR.UN.TO,05 Sep 2017,10.9,10.92,10.8,10.88,54640
APS.TO,05 Sep 2017,1.8,1.82,1.75,1.76,5786
AQA.TO,05 Sep 2017,0.24,0.25,0.24,0.25,25000
AQN.TO,05 Sep 2017,13.44,13.47,13.36,13.46,407701
AQN.PR.A.TO,05 Sep 2017,22.68,23,22.66,22.66,1900
AQN.PR.D.TO,05 Sep 2017,23.81,23.9,23.81,23.89,2700
AQY.A.TO,05 Sep 2017,9.66,9.66,9.66,9.66,0
AQY.WT.TO,05 Sep 2017,0.75,0.75,0.75,0.75,0
AR.TO,05 Sep 2017,2.88,2.9,2.84,2.89,374733
ARE.TO,05 Sep 2017,16.98,17.09,16.86,17.04,326916
ARE.DB.B.TO,05 Sep 2017,103.6,103.6,103.25,103.25,2617999
ARG.TO,05 Sep 2017,0.75,0.76,0.74,0.74,103900
ARX.TO,05 Sep 2017,16.71,16.77,16.13,16.36,991107
ARZ.TO,05 Sep 2017,1.59,1.59,1.48,1.48,14913
ASND.TO,05 Sep 2017,0.74,0.75,0.69,0.73,88300
ASND.WT.TO,05 Sep 2017,0.3,0.3,0.3,0.3,0
ASO.TO,05 Sep 2017,0.04,0.04,0.04,0.04,200100
ASP.TO,05 Sep 2017,0.11,0.11,0.11,0.11,25500
ASR.TO,05 Sep 2017,2.21,2.27,2.21,2.26,569372
ATA.TO,05 Sep 2017,12.72,12.75,12.34,12.48,66141
ATD.A.TO,05 Sep 2017,60.48,60.98,59.75,59.9,2863
ATD.B.TO,05 Sep 2017,59.5,59.57,58.93,59.46,601603
ATH.TO,05 Sep 2017,0.95,0.96,0.94,0.95,391455
ATL.TO,05 Sep 2017,0.04,0.04,0.04,0.04,1000
