Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,20 Feb 2017,0.15,0.15,0.15,0.15,0
AAR.UN.TO,20 Feb 2017,5.92,5.92,5.92,5.92,0
AAV.TO,20 Feb 2017,8.42,8.42,8.42,8.42,0
ABK.A.TO,20 Feb 2017,73,73,73,73,0
ABK.PR.C.TO,20 Feb 2017,32.02,32.02,32.02,32.02,0
ABT.TO,20 Feb 2017,7.17,7.17,7.17,7.17,0
ABX.TO,20 Feb 2017,26.41,26.41,26.41,26.41,0
AC.TO,20 Feb 2017,13.18,13.18,13.18,13.18,0
ACD.TO,20 Feb 2017,8.91,8.91,8.91,8.91,0
ACO.X.TO,20 Feb 2017,45.73,45.73,45.73,45.73,0
ACO.Y.TO,20 Feb 2017,45.5,45.5,45.5,45.5,0
ACQ.TO,20 Feb 2017,24.94,24.94,24.94,24.94,0
ACR.UN.TO,20 Feb 2017,11.44,11.44,11.44,11.44,0
ACZ.UN.TO,20 Feb 2017,11.05,11.05,11.05,11.05,0
AD.TO,20 Feb 2017,23.36,23.36,23.36,23.36,0
ADC.UN.TO,20 Feb 2017,6.95,6.95,6.95,6.95,0
ADN.TO,20 Feb 2017,17.74,17.74,17.74,17.74,0
ADW.A.TO,20 Feb 2017,10.9,10.9,10.9,10.9,0
ADW.B.TO,20 Feb 2017,11,11,11,11,0
AEF.TO,20 Feb 2017,10.25,10.25,10.25,10.25,0
AEF.WT.TO,20 Feb 2017,1.28,1.28,1.28,1.28,0
AEM.TO,20 Feb 2017,61.32,61.32,61.32,61.32,0
AF.TO,20 Feb 2017,10.71,10.71,10.71,10.71,0
AFN.TO,20 Feb 2017,52.86,52.86,52.86,52.86,0
AFN.DB.A.TO,20 Feb 2017,107,107,107,107,0
AFN.DB.B.TO,20 Feb 2017,103.75,103.75,103.75,103.75,0
AFN.DB.C.TO,20 Feb 2017,108.5,108.5,108.5,108.5,0
AGF.B.TO,20 Feb 2017,6.3,6.3,6.3,6.3,0
AGI.TO,20 Feb 2017,10.89,10.89,10.89,10.89,0
AGI.WT.TO,20 Feb 2017,0.42,0.42,0.42,0.42,0
AGI.WT.A.TO,20 Feb 2017,3.5,3.5,3.5,3.5,0
AGT.TO,20 Feb 2017,33.57,33.57,33.57,33.57,0
AGU.TO,20 Feb 2017,135.64,135.64,135.64,135.64,0
AHY.UN.TO,20 Feb 2017,7.47,7.47,7.47,7.47,0
AI.TO,20 Feb 2017,11.93,11.93,11.93,11.93,0
AI.DB.TO,20 Feb 2017,101,101,101,101,0
AI.DB.A.TO,20 Feb 2017,102.5,102.5,102.5,102.5,0
AI.DB.B.TO,20 Feb 2017,100,100,100,100,0
AIF.TO,20 Feb 2017,33,33,33,33,0
AIM.TO,20 Feb 2017,9.13,9.13,9.13,9.13,0
AIM.PR.A.TO,20 Feb 2017,14.45,14.45,14.45,14.45,0
AIM.PR.B.TO,20 Feb 2017,13.48,13.48,13.48,13.48,0
AIM.PR.C.TO,20 Feb 2017,17.35,17.35,17.35,17.35,0
AJX.TO,20 Feb 2017,0.55,0.55,0.55,0.55,0
AKG.TO,20 Feb 2017,3.94,3.94,3.94,3.94,0
AKT.A.TO,20 Feb 2017,9.68,9.68,9.68,9.68,0
AKT.B.TO,20 Feb 2017,9.8,9.8,9.8,9.8,0
ALA.TO,20 Feb 2017,31.35,31.35,31.35,31.35,0
ALA.PR.A.TO,20 Feb 2017,18.88,18.88,18.88,18.88,0
ALA.PR.B.TO,20 Feb 2017,18.15,18.15,18.15,18.15,0
ALA.PR.E.TO,20 Feb 2017,23.97,23.97,23.97,23.97,0
ALA.PR.G.TO,20 Feb 2017,22.71,22.71,22.71,22.71,0
ALA.PR.I.TO,20 Feb 2017,25.82,25.82,25.82,25.82,0
ALA.PR.U.TO,20 Feb 2017,24.35,24.35,24.35,24.35,0
ALA.R.TO,20 Feb 2017,30.25,30.25,30.25,30.25,0
ALB.TO,20 Feb 2017,25.5,25.5,25.5,25.5,0
ALB.PR.C.TO,20 Feb 2017,26.07,26.07,26.07,26.07,0
ALC.TO,20 Feb 2017,12.63,12.63,12.63,12.63,0
ALS.TO,20 Feb 2017,11.89,11.89,11.89,11.89,0
AMI.TO,20 Feb 2017,1.15,1.15,1.15,1.15,0
AMM.TO,20 Feb 2017,1.58,1.58,1.58,1.58,0
ANX.TO,20 Feb 2017,0.08,0.08,0.08,0.08,0
AOG.UN.TO,20 Feb 2017,3,3,3,3,0
AOI.TO,20 Feb 2017,2.49,2.49,2.49,2.49,0
AP.UN.TO,20 Feb 2017,35.58,35.58,35.58,35.58,0
APR.UN.TO,20 Feb 2017,10.8,10.8,10.8,10.8,0
APS.TO,20 Feb 2017,1.51,1.51,1.51,1.51,0
AQA.TO,20 Feb 2017,0.26,0.26,0.26,0.26,0
AQN.TO,20 Feb 2017,11.8,11.8,11.8,11.8,0
AQN.PR.A.TO,20 Feb 2017,21.74,21.74,21.74,21.74,0
AQN.PR.D.TO,20 Feb 2017,23.89,23.89,23.89,23.89,0
AR.TO,20 Feb 2017,2.64,2.64,2.64,2.64,0
ARE.TO,20 Feb 2017,16.77,16.77,16.77,16.77,0
ARE.DB.B.TO,20 Feb 2017,105.5,105.5,105.5,105.5,0
ARG.TO,20 Feb 2017,0.5,0.5,0.5,0.5,0
ARX.TO,20 Feb 2017,21.53,21.53,21.53,21.53,0
ARZ.TO,20 Feb 2017,5.88,5.88,5.88,5.88,0
ASO.TO,20 Feb 2017,0.05,0.05,0.05,0.05,0
ASP.TO,20 Feb 2017,0.13,0.13,0.13,0.13,0
