Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,12 Sep 2017,0.13,0.13,0.13,0.13,0
AAR.UN.TO,12 Sep 2017,6.53,6.54,6.51,6.53,178358
AAV.TO,12 Sep 2017,7.6,7.75,7.59,7.68,683541
ABK.A.TO,12 Sep 2017,65.27,65.27,65.27,65.27,100
ABT.TO,12 Sep 2017,7.4,7.49,7.4,7.48,5713
ABX.TO,12 Sep 2017,21,21.27,20.77,21.25,3134600
AC.TO,12 Sep 2017,22.64,23.62,22.6,23.54,1703278
ACB.TO,12 Sep 2017,2.72,2.75,2.69,2.73,2364154
ACD.TO,12 Sep 2017,8.76,8.76,8.74,8.75,3677
ACO.X.TO,12 Sep 2017,45.06,45.34,44.97,45.15,126514
ACO.Y.TO,12 Sep 2017,45,45,45,45,100
ACQ.TO,12 Sep 2017,21.46,21.86,21.46,21.56,61033
ACR.UN.TO,12 Sep 2017,11.33,11.46,11.22,11.42,14443
ACZ.UN.TO,12 Sep 2017,10.53,10.53,10.53,10.53,0
AD.TO,12 Sep 2017,20.82,21.2,20.82,20.92,74919
ADC.UN.TO,12 Sep 2017,6.65,6.65,6.65,6.65,0
ADN.TO,12 Sep 2017,18.9,18.9,18.74,18.76,6833
ADW.A.TO,12 Sep 2017,11.02,11.1,10.97,11.1,74600
ADW.B.TO,12 Sep 2017,11.31,11.31,11.31,11.31,0
AEF.TO,12 Sep 2017,5.56,5.57,5.45,5.5,4431
AEF.WT.TO,12 Sep 2017,0.5,0.5,0.5,0.5,0
AEM.TO,12 Sep 2017,59.75,60.5,59.49,60.41,573658
AEZS.TO,12 Sep 2017,2.52,2.52,2.4,2.44,11675
AF.TO,12 Sep 2017,10,10,9.99,10,3000
AFN.TO,12 Sep 2017,56.21,57.06,56,56.57,14627
AFN.DB.A.TO,12 Sep 2017,107,107,107,107,2000
AFN.DB.B.TO,12 Sep 2017,105.14,105.54,104,104,61000
AFN.DB.C.TO,12 Sep 2017,110,110.65,110,110.65,13000
AFN.DB.D.TO,12 Sep 2017,103.7,103.7,103.7,103.7,1000
AGF.B.TO,12 Sep 2017,7.73,7.8,7.67,7.78,338245
AGI.TO,12 Sep 2017,8.68,8.93,8.58,8.8,1781412
AGI.WT.TO,12 Sep 2017,0.08,0.08,0.08,0.08,0
AGI.WT.A.TO,12 Sep 2017,1.5,1.63,1.5,1.6,24000
AGT.TO,12 Sep 2017,25.44,25.58,25.07,25.22,28426
AGU.TO,12 Sep 2017,124.6,126.24,123.82,124.44,282336
AHY.UN.TO,12 Sep 2017,7.67,7.67,7.67,7.67,0
AI.TO,12 Sep 2017,11.88,11.97,11.86,11.9,96099
AI.DB.TO,12 Sep 2017,101.05,101.05,101.05,101.05,20000
AI.DB.A.TO,12 Sep 2017,101.25,101.25,101.25,101.25,0
AI.DB.B.TO,12 Sep 2017,100.84,100.85,100.25,100.26,75000
