Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,04 Jan 2017,0.16,0.16,0.16,0.16,20300
AAR.UN.TO,04 Jan 2017,5.55,5.61,5.52,5.59,325453
AAV.TO,04 Jan 2017,8.78,8.88,8.68,8.79,1058937
ABK.A.TO,04 Jan 2017,67.75,67.75,67.75,67.75,0
ABK.PR.C.TO,04 Jan 2017,32.68,32.68,32.68,32.68,0
ABT.TO,04 Jan 2017,6.41,6.53,6.41,6.45,32765
ABX.TO,04 Jan 2017,22.07,22.15,21.55,21.81,4775701
AC.TO,04 Jan 2017,13.65,13.84,13.63,13.72,1327979
ACD.TO,04 Jan 2017,9.03,9.06,9,9.02,3725
ACO.X.TO,04 Jan 2017,44.61,45.33,44.61,44.92,135020
ACO.Y.TO,04 Jan 2017,45.09,45.09,45.09,45.09,137
ACQ.TO,04 Jan 2017,23.93,25.29,23.9,24.91,185841
ACR.UN.TO,04 Jan 2017,10.45,10.58,10.45,10.55,13650
ACZ.UN.TO,04 Jan 2017,10.96,10.96,10.96,10.96,0
AD.TO,04 Jan 2017,23.71,24.13,23.71,24.08,119566
ADC.UN.TO,04 Jan 2017,7,7,7,7,0
ADN.TO,04 Jan 2017,18.12,18.24,18.08,18.1,10312
ADW.A.TO,04 Jan 2017,11.8,11.84,11.74,11.74,9915
ADW.B.TO,04 Jan 2017,11.71,11.71,11.71,11.71,329
AEF.WT.TO,04 Jan 2017,1.3,1.35,1.3,1.33,5200
AEM.TO,04 Jan 2017,57.83,58.01,56.85,57.56,784013
AF.TO,04 Jan 2017,10.3,10.3,10.23,10.3,3127
AFN.TO,04 Jan 2017,52.02,53.99,52.02,53.13,31495
AFN.DB.A.TO,04 Jan 2017,107,107,106.49,106.49,27000
AFN.DB.B.TO,04 Jan 2017,104,104,104,104,0
AFN.DB.C.TO,04 Jan 2017,104.5,104.5,104.5,104.5,20000
AGF.B.TO,04 Jan 2017,6.31,6.31,6.15,6.29,194330
AGI.TO,04 Jan 2017,9.8,10.07,9.7,9.94,1031764
AGI.WT.TO,04 Jan 2017,0.4,0.4,0.34,0.4,61184
AGI.WT.A.TO,04 Jan 2017,2.9,3.1,2.9,3.1,1300
AGT.TO,04 Jan 2017,35.89,36.53,35.89,36.26,28222
AGU.TO,04 Jan 2017,134.81,137.81,134.46,137.37,266294
AHY.UN.TO,04 Jan 2017,7.3,7.3,7.3,7.3,2800
AI.TO,04 Jan 2017,12.12,12.24,11.96,12.22,14048
AI.DB.TO,04 Jan 2017,100.5,100.5,100.5,100.5,3000
AI.DB.A.TO,04 Jan 2017,102.5,102.5,102.5,102.5,30000
AI.DB.B.TO,04 Jan 2017,100.2,100.2,100.2,100.2,0
AIF.TO,04 Jan 2017,30.37,31.45,30.37,31.12,90712
AIM.TO,04 Jan 2017,8.81,8.93,8.81,8.89,183829
AIM.PR.A.TO,04 Jan 2017,13,13.29,12.99,13.26,6000
AIM.PR.B.TO,04 Jan 2017,11.62,11.65,11.6,11.62,10388
AIM.PR.C.TO,04 Jan 2017,15.51,15.92,15.49,15.92,6119
AJX.TO,04 Jan 2017,0.5,0.5,0.48,0.5,32300
AKG.TO,04 Jan 2017,4.49,4.61,4.4,4.53,2099817
AKT.A.TO,04 Jan 2017,8.6,8.6,8.4,8.4,8700
AKT.B.TO,04 Jan 2017,8.98,8.98,8.95,8.95,400
ALA.TO,04 Jan 2017,34.71,35.15,34.66,34.89,506635
ALA.PR.A.TO,04 Jan 2017,17.97,18.4,17.97,18.4,3738
ALA.PR.B.TO,04 Jan 2017,17,17.24,17,17.24,698
ALA.PR.E.TO,04 Jan 2017,23.75,24.01,23.75,23.94,4400
ALA.PR.G.TO,04 Jan 2017,22.37,22.48,22.36,22.45,78280
ALA.PR.I.TO,04 Jan 2017,25.92,25.94,25.8,25.89,4440
ALA.PR.U.TO,04 Jan 2017,23.4,23.57,23.4,23.48,1925
ALB.TO,04 Jan 2017,24.15,24.15,24.15,24.15,0
ALB.PR.C.TO,04 Jan 2017,25.85,25.85,25.85,25.85,0
ALC.TO,04 Jan 2017,12.3,12.4,12.3,12.4,1900
ALS.TO,04 Jan 2017,12.12,12.32,12.01,12.21,29077
AMI.TO,04 Jan 2017,1.02,1.02,0.97,0.99,424814
AMM.TO,04 Jan 2017,1.35,1.36,1.29,1.3,46779
ANX.TO,04 Jan 2017,0.06,0.06,0.06,0.06,76900
AOG.UN.TO,04 Jan 2017,3.07,3.07,3.07,3.07,500
AOI.TO,04 Jan 2017,2.68,2.69,2.63,2.66,155780
AP.UN.TO,04 Jan 2017,36.08,36.08,35.55,35.65,147680
APR.UN.TO,04 Jan 2017,10.85,11,10.85,10.95,36029
APS.TO,04 Jan 2017,1.77,1.8,1.7,1.73,66185
AQA.TO,04 Jan 2017,0.25,0.25,0.23,0.23,73000
AQN.TO,04 Jan 2017,11.27,11.28,11.17,11.26,2070704
AQN.PR.A.TO,04 Jan 2017,19.62,19.74,19.62,19.74,2550
AQN.PR.D.TO,04 Jan 2017,22.93,23.19,22.93,23.19,4475
AR.TO,04 Jan 2017,2.4,2.48,2.36,2.43,1372846
ARE.TO,04 Jan 2017,15.05,15.1,14.86,15.09,364809
ARE.DB.B.TO,04 Jan 2017,103.25,103.25,103.25,103.25,0
ARG.TO,04 Jan 2017,0.36,0.36,0.34,0.36,62000
ARX.TO,04 Jan 2017,22.81,23.05,22.45,23.03,671084
ARZ.TO,04 Jan 2017,6.18,6.34,6.15,6.27,2606
ASO.TO,04 Jan 2017,0.02,0.03,0.02,0.03,295978
ASP.TO,04 Jan 2017,0.14,0.15,0.14,0.15,125000
ASR.TO,04 Jan 2017,2.38,2.38,2.29,2.35,1226908
ATA.TO,04 Jan 2017,12.38,12.53,12.01,12.3,109453
ATD.A.TO,04 Jan 2017,62.5,63.18,62.5,63.05,2676
ATD.B.TO,04 Jan 2017,60.97,61.34,60.85,61.01,520787
ATH.TO,04 Jan 2017,2.05,2.08,2.05,2.05,2225187
ATL.TO,04 Jan 2017,0.07,0.07,0.07,0.07,0
ATP.TO,04 Jan 2017,3.47,3.54,3.44,3.52,72308
ATP.DB.D.TO,04 Jan 2017,99.51,99.51,99.5,99.5,25000
ATP.DB.U.TO,04 Jan 2017,98.75,98.75,98.75,98.75,3000
ATZ.TO,04 Jan 2017,17.45,17.45,17.35,17.35,33108
AUG.TO,04 Jan 2017,3.1,3.17,2.9,3.07,130682
AUI.UN.TO,04 Jan 2017,11,11,10.73,10.83,1500
AUP.TO,04 Jan 2017,2.99,2.99,2.83,2.85,71469
AV.UN.TO,04 Jan 2017,10.41,10.42,10.41,10.41,2700
AVL.TO,04 Jan 2017,0.16,0.16,0.16,0.16,483545
AVO.TO,04 Jan 2017,13.14,13.46,13.11,13.3,48874
AVP.TO,04 Jan 2017,0.08,0.08,0.08,0.08,0
AW.UN.TO,04 Jan 2017,37.49,37.97,37.47,37.65,13567
AX.PR.A.TO,04 Jan 2017,19.49,19.5,19.4,19.5,7200
AX.PR.E.TO,04 Jan 2017,17.65,17.65,17.65,17.65,0
AX.PR.G.TO,04 Jan 2017,17.98,17.98,17.92,17.92,975
AX.PR.U.TO,04 Jan 2017,23.04,23.04,23.04,23.04,100
AX.UN.TO,04 Jan 2017,12.7,12.83,12.66,12.75,276937
AXR.TO,04 Jan 2017,2.03,2.05,1.97,1.97,82533
AXY.TO,04 Jan 2017,5.19,5.19,5.1,5.15,17180
AYM.TO,04 Jan 2017,2.11,2.11,2.11,2.11,0
AZ.TO,04 Jan 2017,2.61,2.65,2.48,2.61,1792489
AZP.PR.A.TO,04 Jan 2017,14.2,14.2,14.2,14.2,0
AZP.PR.B.TO,04 Jan 2017,16.43,16.6,16.43,16.45,6900
AZP.PR.C.TO,04 Jan 2017,14.59,14.79,14.59,14.79,3400
AZZ.TO,04 Jan 2017,0.35,0.35,0.35,0.35,11000
BAD.TO,04 Jan 2017,32.46,33.03,32.1,32.85,38829
BAM.A.TO,04 Jan 2017,44.62,44.86,44.44,44.59,1388874
BAM.PF.A.TO,04 Jan 2017,21.73,21.85,21.65,21.81,9687
BAM.PF.B.TO,04 Jan 2017,19.99,20.11,19.91,20.07,11374
BAM.PF.C.TO,04 Jan 2017,21.57,21.61,21.53,21.61,8472
BAM.PF.D.TO,04 Jan 2017,21.9,21.99,21.9,21.99,2318
BAM.PF.E.TO,04 Jan 2017,20.93,21.12,20.93,21.09,3750
BAM.PF.F.TO,04 Jan 2017,22.4,22.52,22.32,22.48,6400
