Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,25 May 2017,0.13,0.14,0.13,0.14,2060
AAR.UN.TO,25 May 2017,6.73,6.77,6.71,6.74,534206
AAV.TO,25 May 2017,8.93,8.99,8.57,8.58,438839
ABK.A.TO,25 May 2017,68,68,68,68,0
ABK.PR.C.TO,25 May 2017,32,32,32,32,0
ABT.TO,25 May 2017,7.86,7.9,7.74,7.79,56054
ABX.TO,25 May 2017,22.29,22.29,21.81,21.96,3837771
AC.TO,25 May 2017,17.48,17.7,17.26,17.36,2498079
ACD.TO,25 May 2017,9,9,9,9,1000
ACO.X.TO,25 May 2017,51.24,51.56,51.02,51.49,190900
ACO.Y.TO,25 May 2017,51.05,51.05,51.05,51.05,0
ACQ.TO,25 May 2017,19.07,19.22,18.36,18.49,178602
ACR.UN.TO,25 May 2017,11.25,11.25,11.12,11.14,55586
ACZ.UN.TO,25 May 2017,11.45,11.46,11.45,11.45,3700
AD.TO,25 May 2017,20.1,20.32,19.81,19.89,78758
ADC.UN.TO,25 May 2017,6.93,6.93,6.92,6.92,1945
ADN.TO,25 May 2017,18,18.17,17.95,17.95,7670
ADW.A.TO,25 May 2017,11.1,11.16,11.05,11.1,10685
ADW.B.TO,25 May 2017,11.49,11.83,11.49,11.83,1525
AEF.TO,25 May 2017,8.7,8.84,8.5,8.55,3625
AEF.WT.TO,25 May 2017,1.25,1.25,1.25,1.25,12400
AEM.TO,25 May 2017,64.3,65.4,64.09,65,471064
AEZS.TO,25 May 2017,1.18,1.29,1.18,1.27,31283
AF.TO,25 May 2017,10.7,10.7,10.7,10.7,0
AFN.TO,25 May 2017,59.52,59.88,58.71,58.81,36126
AFN.DB.A.TO,25 May 2017,111.5,112.1,111,111.25,123000
AFN.DB.B.TO,25 May 2017,104.01,104.01,104.01,104.01,0
AFN.DB.C.TO,25 May 2017,111.03,111.03,111.03,111.03,0
AFN.DB.D.TO,25 May 2017,103.89,103.9,103.6,103.9,119000
AGF.B.TO,25 May 2017,6.81,6.86,6.76,6.79,39375
AGI.TO,25 May 2017,8.52,8.73,8.45,8.68,474566
AGI.WT.TO,25 May 2017,0.2,0.2,0.2,0.2,0
AGI.WT.A.TO,25 May 2017,1.9,1.9,1.9,1.9,0
AGT.TO,25 May 2017,26.26,26.26,25.52,25.63,82925
AGU.TO,25 May 2017,124.77,124.81,123.11,124.02,375307
AHY.UN.TO,25 May 2017,7.67,7.67,7.67,7.67,0
