Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,09 May 2017,0.14,0.14,0.13,0.14,98999
AAR.UN.TO,09 May 2017,6.69,6.69,6.57,6.61,600192
AAV.TO,09 May 2017,8.56,8.56,8.35,8.45,754928
ABK.A.TO,09 May 2017,66.5,66.5,66.5,66.5,0
ABK.PR.C.TO,09 May 2017,32,32,32,32,0
ABT.TO,09 May 2017,7.75,7.75,7.12,7.33,299992
ABX.TO,09 May 2017,22.22,22.38,22.01,22.35,2772228
AC.TO,09 May 2017,14.13,14.69,14.13,14.56,3740707
ACD.TO,09 May 2017,9.02,9.02,9,9,1500
ACO.X.TO,09 May 2017,49.93,50.19,49.91,50.01,76247
ACO.Y.TO,09 May 2017,50,50,50,50,0
ACQ.TO,09 May 2017,21.31,21.95,21.22,21.71,69554
ACR.UN.TO,09 May 2017,11.57,11.57,11.35,11.39,27571
ACZ.UN.TO,09 May 2017,11.5,11.5,11.5,11.5,3515
AD.TO,09 May 2017,20.99,21,20.6,20.71,132897
ADC.UN.TO,09 May 2017,6.89,6.89,6.89,6.89,1800
ADN.TO,09 May 2017,17.97,18.1,17.87,18.07,7075
ADW.A.TO,09 May 2017,11.1,11.25,11.1,11.17,8262
ADW.B.TO,09 May 2017,11.2,11.2,11.2,11.2,400
AEF.TO,09 May 2017,8.7,8.95,8.7,8.95,13761
AEF.WT.TO,09 May 2017,1.21,1.21,1.21,1.21,100
AEM.TO,09 May 2017,63.67,63.74,62.59,63.48,487009
AEZS.TO,09 May 2017,1.25,1.25,1.1,1.14,101746
AF.TO,09 May 2017,10.75,10.81,10.75,10.76,2000
AFN.TO,09 May 2017,55.75,59,55.75,58.49,198206
AFN.DB.A.TO,09 May 2017,108.5,112.05,108.5,111.95,3391000
AFN.DB.B.TO,09 May 2017,104.75,105,104.75,105,40000
AFN.DB.C.TO,09 May 2017,108,110.35,108,110.35,30000
AFN.DB.D.TO,09 May 2017,103,103.6,103,103.5,594000
AGF.B.TO,09 May 2017,6.9,6.95,6.84,6.93,186944
AGI.TO,09 May 2017,8.66,8.66,8.39,8.59,938037
AGI.WT.TO,09 May 2017,0.22,0.22,0.16,0.17,39511
AGI.WT.A.TO,09 May 2017,1.91,1.97,1.91,1.97,1900
AGT.TO,09 May 2017,26.22,26.22,24.7,25.08,573726
