Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,03 Jul 2017,0.14,0.14,0.14,0.14,0
AAR.UN.TO,03 Jul 2017,6.88,6.88,6.88,6.88,0
AAV.TO,03 Jul 2017,8.77,8.77,8.77,8.77,0
ABK.A.TO,03 Jul 2017,67.75,67.75,67.75,67.75,0
ABK.PR.C.TO,03 Jul 2017,31.66,31.66,31.66,31.66,0
ABT.TO,03 Jul 2017,7.68,7.68,7.68,7.68,0
ABX.TO,03 Jul 2017,20.63,20.63,20.63,20.63,0
AC.TO,03 Jul 2017,17.38,17.38,17.38,17.38,0
ACD.TO,03 Jul 2017,8.8,8.8,8.8,8.8,0
ACO.X.TO,03 Jul 2017,50.71,50.71,50.71,50.71,0
ACO.Y.TO,03 Jul 2017,50.75,50.75,50.75,50.75,0
ACQ.TO,03 Jul 2017,19.08,19.08,19.08,19.08,0
ACR.UN.TO,03 Jul 2017,11.04,11.04,11.04,11.04,0
ACZ.UN.TO,03 Jul 2017,11.13,11.13,11.13,11.13,0
AD.TO,03 Jul 2017,23.03,23.03,23.03,23.03,0
ADC.UN.TO,03 Jul 2017,6.94,6.94,6.94,6.94,0
ADN.TO,03 Jul 2017,18.83,18.83,18.83,18.83,0
ADW.A.TO,03 Jul 2017,10.95,10.95,10.95,10.95,0
ADW.B.TO,03 Jul 2017,11.15,11.15,11.15,11.15,0
AEF.TO,03 Jul 2017,7.68,7.68,7.68,7.68,0
AEF.WT.TO,03 Jul 2017,0.87,0.87,0.87,0.87,0
AEM.TO,03 Jul 2017,58.48,58.48,58.48,58.48,0
AEZS.TO,03 Jul 2017,1.29,1.29,1.29,1.29,0
AF.TO,03 Jul 2017,10.7,10.7,10.7,10.7,0
AFN.TO,03 Jul 2017,57.72,57.72,57.72,57.72,0
AFN.DB.A.TO,03 Jul 2017,109.5,109.5,109.5,109.5,0
AFN.DB.B.TO,03 Jul 2017,104,104,104,104,0
AFN.DB.C.TO,03 Jul 2017,111,111,111,111,0
AFN.DB.D.TO,03 Jul 2017,103.25,103.25,103.25,103.25,0
AGF.B.TO,03 Jul 2017,6.74,6.74,6.74,6.74,0
AGI.TO,03 Jul 2017,9.2,9.2,9.2,9.2,0
AGI.WT.TO,03 Jul 2017,0.13,0.13,0.13,0.13,0
AGI.WT.A.TO,03 Jul 2017,2.2,2.2,2.2,2.2,0
AGT.TO,03 Jul 2017,23.28,23.28,23.28,23.28,0
AGU.TO,03 Jul 2017,117.53,117.53,117.53,117.53,0
AHY.UN.TO,03 Jul 2017,7.76,7.76,7.76,7.76,0
AI.TO,03 Jul 2017,12.12,12.12,12.12,12.12,0
AI.DB.TO,03 Jul 2017,101.5,101.5,101.5,101.5,0
AI.DB.A.TO,03 Jul 2017,102,102,102,102,0
AI.DB.B.TO,03 Jul 2017,101.1,101.1,101.1,101.1,0
