Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,29 Mar 2017,0.14,0.15,0.14,0.15,36100
AAR.UN.TO,29 Mar 2017,6.01,6.14,6,6.14,2057216
AAV.TO,29 Mar 2017,8.6,8.8,8.6,8.78,1251258
ABK.A.TO,29 Mar 2017,70,70,70,70,0
ABK.PR.C.TO,29 Mar 2017,32.11,32.11,32.11,32.11,0
ABT.TO,29 Mar 2017,7.51,7.55,7.38,7.55,76650
ABX.TO,29 Mar 2017,25.43,25.68,25.32,25.57,2034226
AC.TO,29 Mar 2017,13.84,13.84,13.6,13.74,741108
ACD.TO,29 Mar 2017,9,9,9,9,200
ACO.X.TO,29 Mar 2017,52.12,53.37,52.07,52.15,315666
ACO.Y.TO,29 Mar 2017,52.45,52.75,52.45,52.75,200
ACQ.TO,29 Mar 2017,21.5,22.02,21.4,21.92,54120
ACR.UN.TO,29 Mar 2017,11.62,11.65,11.41,11.57,47139
ACZ.UN.TO,29 Mar 2017,10.94,10.94,10.94,10.94,0
AD.TO,29 Mar 2017,22.19,22.25,21.9,21.97,96417
ADC.UN.TO,29 Mar 2017,6.91,6.91,6.91,6.91,100
ADN.TO,29 Mar 2017,18.45,18.45,18.2,18.23,7711
ADW.A.TO,29 Mar 2017,11.09,11.2,11.08,11.11,19119
ADW.B.TO,29 Mar 2017,11.2,11.2,11.2,11.2,0
AEF.TO,29 Mar 2017,9.78,9.79,9.66,9.66,7398
AEF.WT.TO,29 Mar 2017,1.15,1.15,1.14,1.14,152106
AEM.TO,29 Mar 2017,58.02,58.24,57.37,57.53,621370
AEZS.TO,29 Mar 2017,4.01,4.08,3.85,3.85,10693
AF.TO,29 Mar 2017,10.73,10.73,10.73,10.73,0
AFN.TO,29 Mar 2017,51.33,51.44,50.79,50.88,34454
AFN.DB.A.TO,29 Mar 2017,105,105,104.29,104.29,15000
AFN.DB.B.TO,29 Mar 2017,102.5,102.5,102.5,102.5,15000
AFN.DB.C.TO,29 Mar 2017,105,105.99,105,105.99,24000
AGF.B.TO,29 Mar 2017,6.15,6.2,6.13,6.19,85319
AGI.TO,29 Mar 2017,10.9,11.08,10.83,10.94,555956
AGI.WT.TO,29 Mar 2017,0.31,0.31,0.31,0.31,0
AGI.WT.A.TO,29 Mar 2017,3.44,3.49,3.44,3.49,2534
AGT.TO,29 Mar 2017,30.83,31.05,29.46,29.87,249341
AGU.TO,29 Mar 2017,126.26,128.12,125.9,126.73,202005
AHY.UN.TO,29 Mar 2017,7.55,7.63,7.55,7.63,1200
AI.TO,29 Mar 2017,12.18,12.25,12.13,12.25,19300
AI.DB.TO,29 Mar 2017,100.25,100.5,100.25,100.5,23000
AI.DB.A.TO,29 Mar 2017,102,102,102,102,0
AIF.TO,29 Mar 2017,29.08,29.51,28.88,29.41,115386
AIM.TO,29 Mar 2017,8.99,9.09,8.96,8.96,95916
AIM.PR.A.TO,29 Mar 2017,14.82,14.83,14.81,14.82,819
AIM.PR.B.TO,29 Mar 2017,13.85,13.85,13.85,13.85,0
AIM.PR.C.TO,29 Mar 2017,17.74,17.87,17.74,17.87,6284
AJX.TO,29 Mar 2017,0.58,0.58,0.53,0.54,70583
AKG.TO,29 Mar 2017,3.47,3.56,3.43,3.49,692268
AKT.A.TO,29 Mar 2017,8.05,8.55,7.96,8.55,4959
AKT.B.TO,29 Mar 2017,8.12,8.12,8.12,8.12,0
ALA.TO,29 Mar 2017,31.02,31.08,30.93,31.04,429066
ALA.PR.A.TO,29 Mar 2017,19.77,19.95,19.77,19.95,2300
ALA.PR.B.TO,29 Mar 2017,18.92,18.92,18.92,18.92,0
ALA.PR.E.TO,29 Mar 2017,23.6,23.77,23.6,23.75,6970
ALA.PR.G.TO,29 Mar 2017,22.49,22.73,22.48,22.68,11500
ALA.PR.I.TO,29 Mar 2017,25.63,25.65,25.6,25.62,4104
ALA.PR.K.TO,29 Mar 2017,25.4,25.48,25.4,25.48,8340
ALA.PR.U.TO,29 Mar 2017,24.18,24.42,24.18,24.34,8059
ALA.R.TO,29 Mar 2017,30.1,30.18,30.07,30.1,153195
ALB.TO,29 Mar 2017,24.99,25.74,24.99,25.74,2086
