Symbol,Date,Open,High,Low,Close,Volume
AAB.TO,12 Dec 2017,0.16,0.16,0.16,0.16,44250
AAR.UN.TO,12 Dec 2017,6.56,6.6,6.56,6.57,356054
AAV.TO,12 Dec 2017,5.18,5.28,5.11,5.16,2516201
ABK.A.TO,12 Dec 2017,76.01,76.01,76.01,76.01,0
ABK.PR.C.TO,12 Dec 2017,31.64,31.64,31.64,31.64,0
ABT.TO,12 Dec 2017,6.76,6.76,6.75,6.76,22522
ABX.TO,12 Dec 2017,17.47,17.63,17.33,17.55,3859187
AC.TO,12 Dec 2017,25.38,25.96,25.28,25.38,1575868
ACB.TO,12 Dec 2017,7.43,7.43,7.1,7.24,8710029
ACB.WT.TO,12 Dec 2017,3.45,3.45,3.19,3.21,121590
ACD.TO,12 Dec 2017,9.31,9.31,9.2,9.2,4000
ACO.X.TO,12 Dec 2017,45.6,45.79,45.06,45.16,101226
ACO.Y.TO,12 Dec 2017,45.5,45.5,45.25,45.25,200
ACQ.TO,12 Dec 2017,23.64,24.07,23.54,23.72,95487
ACR.UN.TO,12 Dec 2017,11.92,11.95,11.91,11.93,14311
ACZ.UN.TO,12 Dec 2017,11.8,11.8,11.8,11.8,0
AD.TO,12 Dec 2017,19.21,19.24,18.78,18.93,129689
ADC.UN.TO,12 Dec 2017,6.58,6.6,6.55,6.6,6077
ADN.TO,12 Dec 2017,19.28,19.28,18.8,18.9,2831
ADW.A.TO,12 Dec 2017,13.85,14.23,13.8,14,40777
ADW.B.TO,12 Dec 2017,14.2,14.4,14.02,14.02,1300
AEF.TO,12 Dec 2017,5.75,6.23,5.75,5.9,51200
AEF.WT.TO,12 Dec 2017,0.55,0.55,0.55,0.55,0
AEM.TO,12 Dec 2017,54.43,54.48,53.28,53.98,1005183
AEZS.TO,12 Dec 2017,2.81,2.81,2.75,2.78,10109
AF.TO,12 Dec 2017,15.95,15.95,15.95,15.95,0
AFN.TO,12 Dec 2017,53.27,53.54,53.26,53.42,39261
AFN.DB.A.TO,12 Dec 2017,102.5,102.5,100.75,100.75,392
AFN.DB.B.TO,12 Dec 2017,102,102,102,102,7000
AFN.DB.C.TO,12 Dec 2017,106,106,106,106,0
AFN.DB.D.TO,12 Dec 2017,102.5,104,101.9,101.9,60000
AGF.B.TO,12 Dec 2017,7.95,8.27,7.95,8.23,107006
AGI.TO,12 Dec 2017,7.77,7.95,7.71,7.93,1260004
AGI.WT.TO,12 Dec 2017,0.02,0.03,0.02,0.02,16002
AGI.WT.A.TO,12 Dec 2017,1,1,0.96,0.96,6100
AGT.TO,12 Dec 2017,20.61,20.72,20.2,20.39,42114
AGU.TO,12 Dec 2017,138.95,144.02,138.33,142.85,617368
AHY.UN.TO,12 Dec 2017,7.74,7.74,7.74,7.74,0
AI.TO,12 Dec 2017,12.51,12.51,12.35,12.46,24116
AI.DB.TO,12 Dec 2017,100.9,100.9,100.9,100.9,25000
AI.DB.A.TO,12 Dec 2017,101.02,101.02,101.02,101.02,49000
AI.DB.B.TO,12 Dec 2017,101.76,101.76,101.53,101.53,50489
AI.DB.C.TO,12 Dec 2017,101,101,100,100,59000
AIF.TO,12 Dec 2017,36.55,36.7,36.45,36.52,91113
